"HydroID","cnt","fragforest_2015_sum","fragforest_2015_pct"
201482382,0,0,NA
201482392,0,0,NA
201482264,0,0,NA
201482444,0,0,NA
201482255,0,0,NA
201482314,0,0,NA
201482329,0,0,NA
201482365,0,0,NA
201482265,0,0,NA
201482476,0,0,NA
201482294,0,0,NA
201482538,0,0,NA
201482386,0,0,NA
201482317,2343,899,0.383696116090482
201482333,0,0,NA
201482369,0,0,NA
201482505,0,0,NA
201482364,0,0,NA
201482361,1026,303,0.295321637426901
201482362,910,245,0.269230769230769
201482656,2724,971,0.356461086637298
201482780,2887,1044,0.361621059923796
201482387,0,0,NA
201482692,0,0,NA
201482670,0,0,NA
201482435,0,0,NA
201482556,1849,636,0.343969713358572
201482430,0,0,NA
201482391,0,0,NA
201482409,0,0,NA
201482467,2405,768,0.319334719334719
201482649,2590,918,0.354440154440154
201482543,0,0,NA
201482456,0,0,NA
201482681,0,0,NA
201482740,2328,965,0.414518900343643
201482628,0,0,NA
201482548,960,353,0.367708333333333
201482491,0,0,NA
201482671,0,0,NA
201482564,0,0,NA
201482663,0,0,NA
201482557,965,252,0.261139896373057
201482549,1734,706,0.407151095732411
201482655,5093,1804,0.354211663066955
201482566,0,0,NA
201482715,0,0,NA
201482735,2622,932,0.355453852021358
201482982,4266,1643,0.385138302859822
201482736,1661,664,0.399759181216135
201482650,228,50,0.219298245614035
201482658,0,0,NA
201482577,0,0,NA
201482585,0,0,NA
201482627,0,0,NA
201482983,3275,1223,0.373435114503817
201482709,0,0,NA
201482714,0,0,NA
201482686,0,0,NA
201482759,407,196,0.481572481572482
201482800,0,0,NA
201482755,0,0,NA
201482931,0,0,NA
201482683,0,0,NA
201482738,0,0,NA
201482687,0,0,NA
201482747,1057,457,0.432355723746452
201482716,0,0,NA
201482786,0,0,NA
201482910,4102,1122,0.273525109702584
201482869,1274,377,0.295918367346939
201482776,0,0,NA
201482760,73,25,0.342465753424658
201482781,1246,446,0.357945425361156
201482801,0,0,NA
201482868,1090,257,0.235779816513761
201482765,845,296,0.350295857988166
201482779,342,88,0.257309941520468
201482899,1613,702,0.43521388716677
201482926,1912,508,0.265690376569038
201482788,160,72,0.45
201483020,0,0,NA
201482819,0,0,NA
201482919,1360,586,0.430882352941176
201482838,0,0,NA
201482829,0,0,NA
201482877,0,0,NA
201482903,1050,350,0.333333333333333
201482805,441,176,0.399092970521542
201482937,1317,394,0.29916476841306
201482820,0,0,NA
201482828,0,0,NA
201482895,0,0,NA
201482915,0,0,NA
201482941,0,0,NA
201483015,1356,623,0.459439528023599
201482911,1249,491,0.393114491593275
201483044,0,0,NA
201482927,1036,192,0.185328185328185
201483098,0,0,NA
201482920,97,0,0
201482904,988,421,0.426113360323887
201483183,2864,1243,0.434008379888268
201482966,1783,566,0.317442512619181
201482945,118,27,0.228813559322034
201482939,936,417,0.445512820512821
201482965,281,114,0.405693950177936
201483025,0,0,NA
201483018,0,0,NA
201483053,575,75,0.130434782608696
201482961,1371,577,0.420860685630926
201483070,631,190,0.301109350237718
201483019,0,0,NA
201483174,0,0,NA
201483205,1510,699,0.462913907284768
201483140,2354,1058,0.449447748513169
201483014,2336,1020,0.436643835616438
201483234,3756,1242,0.330670926517572
201483054,1052,67,0.0636882129277567
201483033,0,0,NA
201483295,2675,907,0.339065420560748
201483062,140,54,0.385714285714286
201483031,1405,434,0.308896797153025
201483039,0,0,NA
201483115,0,0,NA
201483128,0,0,NA
201483254,2465,335,0.135902636916836
201483150,0,0,NA
201483050,0,0,NA
201483091,0,0,NA
201483154,0,0,NA
201483116,1626,593,0.36469864698647
201483204,1214,600,0.494233937397035
201483433,3496,1018,0.291189931350114
201483119,0,0,NA
201483141,1996,503,0.252004008016032
201483198,0,0,NA
201483319,2172,1102,0.507366482504604
201483120,0,0,NA
201483127,0,0,NA
201483143,0,0,NA
201483160,0,0,NA
201483387,4775,2217,0.464293193717278
201483139,681,237,0.348017621145374
201483156,37,27,0.72972972972973
201483252,0,0,NA
201483285,0,0,NA
201483296,2234,518,0.231871083258729
201483339,1592,595,0.373743718592965
201483215,2313,878,0.379593601383485
201483159,0,0,NA
201483272,0,0,NA
201483335,0,0,NA
201483233,2527,867,0.343094578551642
201483250,0,0,NA
201483185,0,0,NA
201483242,381,99,0.259842519685039
201483276,1313,482,0.367098248286367
201483401,3405,624,0.183259911894273
201483325,1285,455,0.35408560311284
201483435,2952,997,0.337737127371274
201483219,436,178,0.408256880733945
201483220,2834,797,0.281227946365561
201483218,824,263,0.319174757281553
201483299,3322,1387,0.417519566526189
201483343,1232,433,0.351461038961039
201483328,630,212,0.336507936507937
201483471,0,0,NA
201483327,441,150,0.340136054421769
201483338,1251,408,0.326139088729017
201483311,1546,607,0.392626131953428
201483255,897,373,0.415830546265329
201483398,0,0,NA
201483336,0,0,NA
201483402,381,172,0.451443569553806
201483570,0,0,NA
201483284,0,0,NA
201483575,0,0,NA
201483324,2231,783,0.350963693411026
201483477,1714,539,0.314469078179697
201483329,1544,560,0.362694300518135
201483846,0,0,NA
201483400,1813,555,0.306122448979592
201483326,1,0,0
201483394,144,77,0.534722222222222
201483376,979,384,0.392236976506639
201483643,2865,814,0.284118673647469
201483347,279,68,0.243727598566308
201483423,0,0,NA
201483789,3874,1753,0.452503871966959
201483434,1489,116,0.0779046339825386
201483493,0,0,NA
201483633,2134,782,0.366447985004686
201483409,1218,313,0.256978653530378
201483388,1060,426,0.40188679245283
201483543,1755,474,0.27008547008547
201483432,1145,325,0.283842794759825
201483751,0,0,NA
201483454,561,38,0.0677361853832442
201483403,879,358,0.407281001137656
201483464,124,20,0.161290322580645
201483422,0,0,NA
201483421,1816,565,0.311123348017621
201483476,851,83,0.0975323149236193
201483436,917,354,0.386041439476554
201483739,0,0,NA
201483559,0,0,NA
201483589,1408,589,0.418323863636364
201483481,1184,483,0.407939189189189
201483550,0,0,NA
201483557,1695,795,0.469026548672566
201483498,239,60,0.251046025104602
201483585,355,94,0.264788732394366
201483544,1005,458,0.455721393034826
201483584,3353,1244,0.371011034894125
201483693,2567,1128,0.439423451499805
201483497,972,372,0.382716049382716
201483595,856,324,0.378504672897196
201483492,0,0,NA
201483787,2723,933,0.342636797649651
201483506,1031,272,0.263821532492725
201483572,468,112,0.239316239316239
201483752,0,0,NA
201483540,1766,444,0.251415628539071
201483641,1098,373,0.339708561020036
201483617,2446,999,0.408421913327882
201483574,0,0,NA
201483573,1482,557,0.375843454790823
201483640,470,259,0.551063829787234
201483763,0,0,NA
201483582,0,0,NA
201483605,0,0,NA
201483600,969,173,0.178534571723426
201483563,2706,1122,0.414634146341463
201483933,2176,794,0.364889705882353
201483738,0,0,NA
201483581,0,0,NA
201483637,0,0,NA
201483638,0,0,NA
201483692,2016,751,0.372519841269841
201483835,943,282,0.299045599151644
201483580,0,0,NA
201483635,1294,473,0.365533230293663
201483586,0,0,NA
201483689,1096,263,0.239963503649635
201483601,866,365,0.421478060046189
201483622,983,430,0.437436419125127
201483737,0,0,NA
201483706,2260,723,0.319911504424779
201483645,0,0,NA
201483794,2638,736,0.278999241849886
201483604,226,71,0.314159292035398
201484085,8182,2295,0.280493766805182
201483793,1317,419,0.318147304479878
201483767,3313,1024,0.309085421068518
201483764,0,0,NA
201483716,0,0,NA
201483857,2210,559,0.252941176470588
201483723,0,0,NA
201483634,1060,428,0.40377358490566
201483670,1269,501,0.394799054373522
201483642,44,20,0.454545454545455
201483962,2659,479,0.180142910868748
201483688,1362,510,0.374449339207048
201483733,404,122,0.301980198019802
201483946,0,0,NA
201483660,1697,772,0.454920447849146
201483840,2169,932,0.429691101890272
201483665,65,0,0
201483771,1092,416,0.380952380952381
201483652,1029,378,0.36734693877551
201483836,2525,1123,0.444752475247525
201483735,1085,385,0.354838709677419
201483669,510,193,0.37843137254902
201484121,5098,1727,0.33876029815614
201483717,0,0,NA
201484035,2625,1061,0.404190476190476
201483766,413,141,0.341404358353511
201483746,0,0,NA
201483734,509,182,0.357563850687623
201483742,3154,961,0.304692454026633
201483821,0,0,NA
201483964,0,0,NA
201483910,2226,662,0.297394429469901
201483905,0,0,NA
201483884,344,0,0
201483790,1741,648,0.372199885123492
201483863,1310,438,0.334351145038168
201483801,1149,480,0.4177545691906
201483741,4,0,0
201483819,0,0,NA
201483820,0,0,NA
201483781,1552,606,0.390463917525773
201483921,2153,430,0.199721319089642
201483818,0,0,NA
201483982,0,0,NA
201483769,0,0,NA
201483945,0,0,NA
201483949,2502,959,0.383293365307754
201483788,1158,460,0.397236614853195
201483830,0,0,NA
201483950,1974,642,0.325227963525836
201483879,722,261,0.361495844875346
201483935,0,0,NA
201483963,1831,572,0.312397596941562
201483875,634,291,0.458990536277603
201483951,885,329,0.371751412429379
201483977,0,0,NA
201484082,0,0,NA
201483911,769,157,0.204161248374512
201483848,854,345,0.403981264637002
201483858,78,27,0.346153846153846
201484280,3547,1342,0.378347899633493
201484108,0,0,NA
201484060,1305,553,0.423754789272031
201484073,0,0,NA
201483876,950,274,0.288421052631579
201483952,1383,624,0.45119305856833
201484384,3040,810,0.266447368421053
201483899,909,292,0.321232123212321
201483922,1699,475,0.279576221306651
201484276,3095,881,0.284652665589661
201484086,3045,232,0.0761904761904762
201483994,0,0,NA
201484041,0,0,NA
201484012,603,138,0.228855721393035
201484071,1171,288,0.245943637916311
201483934,2586,700,0.270688321732405
201484115,1156,428,0.370242214532872
201483988,0,0,NA
201483987,0,0,NA
201483959,0,0,NA
201484338,3488,1034,0.29644495412844
201484136,682,0,0
201484265,2304,868,0.376736111111111
201484175,1340,130,0.0970149253731343
201484229,2223,814,0.36617183985605
201484286,2558,1051,0.410867865519937
201483967,1849,646,0.349378042184965
201484011,1385,609,0.43971119133574
201484000,0,0,NA
201484029,3164,849,0.268331226295828
201484122,0,0,NA
201484320,1577,0,0
201484305,3649,345,0.0945464510824884
201484017,1111,539,0.485148514851485
201484264,1084,0,0
201484158,0,0,NA
201484156,2110,633,0.3
201484188,909,319,0.350935093509351
201484412,4657,0,0
201484045,1445,426,0.294809688581315
201484051,85,31,0.364705882352941
201484046,57,25,0.43859649122807
201484129,0,0,NA
201484145,1366,572,0.418740849194729
201484263,394,0,0
201484127,1217,358,0.294165981922761
201484190,1565,319,0.203833865814696
201484050,871,370,0.424799081515499
201484187,2004,732,0.365269461077844
201484065,1449,199,0.137336093857833
201484201,1326,376,0.283559577677225
201484192,1864,502,0.26931330472103
201484076,2030,610,0.300492610837438
201484287,1706,736,0.431418522860492
201484180,475,49,0.103157894736842
201484107,0,0,NA
201484130,0,0,NA
201484081,0,0,NA
201484555,0,0,NA
201484196,979,351,0.3585291113381
201484114,413,96,0.232445520581114
201484195,3046,375,0.123112278397899
201484123,0,0,NA
201484425,2064,0,0
201484148,3742,0,0
201484230,671,367,0.546944858420268
201484218,0,0,NA
201484139,815,0,0
201484462,2490,823,0.330522088353414
201484189,1129,403,0.356953055801594
201484154,0,0,NA
201484140,19,0,0
201484179,1450,228,0.157241379310345
201484278,457,0,0
201484392,1997,600,0.300450676014021
201484378,2086,839,0.402205177372963
201484379,1221,324,0.265356265356265
201484335,135,0,0
201484238,0,0,NA
201484219,1265,251,0.198418972332016
201484200,1280,278,0.2171875
201484194,1944,653,0.335905349794239
201484277,1541,161,0.104477611940299
201484186,121,0,0
201484228,776,311,0.400773195876289
201484404,3482,544,0.156232050545663
201484193,2,0,0
201484418,1543,349,0.226182760855476
201484327,1964,579,0.294806517311609
201484266,208,100,0.480769230769231
201484419,1459,410,0.281014393420151
201484329,1290,1,0.000775193798449612
201484521,0,0,NA
201484311,0,0,NA
201484300,1054,255,0.241935483870968
201484284,0,0,NA
201484247,106,30,0.283018867924528
201484403,918,293,0.31917211328976
201484246,474,173,0.364978902953586
201484274,699,237,0.339055793991416
201484243,864,221,0.255787037037037
201484371,1687,589,0.349140486069947
201484281,433,122,0.28175519630485
201484789,2502,969,0.387290167865707
201484424,1754,0,0
201484377,9339,0,0
201484292,748,256,0.342245989304813
201484882,5361,1594,0.29733258720388
201484518,2605,732,0.280998080614203
201484563,2032,768,0.377952755905512
201484282,31,6,0.193548387096774
201484355,1035,455,0.439613526570048
201484467,3762,0,0
201484306,1020,322,0.315686274509804
201484417,547,233,0.425959780621572
201484460,0,0,NA
201484450,0,0,NA
201484337,286,103,0.36013986013986
201484393,1462,142,0.0971272229822161
201484451,1432,0,0
201484317,345,126,0.365217391304348
201484515,0,0,NA
201484336,164,43,0.26219512195122
201484328,1252,29,0.0231629392971246
201484411,3662,0,0
201484339,917,319,0.347873500545256
201484406,345,69,0.2
201484341,0,0,NA
201484523,713,0,0
201484415,2893,610,0.210853784998272
201484361,43,6,0.13953488372093
201484615,1862,348,0.186895810955961
201484477,2137,897,0.41974730931212
201484575,3692,929,0.251625135427952
201484394,1153,221,0.191673894189072
201484416,1008,343,0.340277777777778
201484367,941,357,0.379383634431456
201484577,3321,1069,0.321890996687745
201484405,1309,175,0.133689839572193
201484478,1993,560,0.280983442047165
201484385,1244,402,0.323151125401929
201484561,1095,0,0
201484381,941,220,0.233793836344315
201484382,4,0,0
201484440,146,0,0
201484484,1440,319,0.221527777777778
201484383,65,5,0.0769230769230769
201484391,26,1,0.0384615384615385
201484639,3713,1452,0.391058443307299
201484461,157,26,0.165605095541401
201484453,713,277,0.388499298737728
201484439,3423,311,0.0908559742915571
201484503,883,0,0
201484626,1075,214,0.19906976744186
201484599,1255,384,0.30597609561753
201484714,2304,0,0
201484533,2093,514,0.245580506450072
201484674,1268,360,0.28391167192429
201484541,519,141,0.271676300578035
201484452,142,12,0.0845070422535211
201484529,419,0,0
201484530,1548,0,0
201484668,6266,0,0
201484522,180,0,0
201484527,2276,538,0.236379613356766
201484466,1212,0,0
201484616,2151,514,0.238958623895862
201484483,0,0,NA
201484585,0,0,NA
201484620,1410,459,0.325531914893617
201484543,248,99,0.399193548387097
201484568,1740,608,0.349425287356322
201484658,6,0,0
201484787,5472,0,0
201484598,570,218,0.382456140350877
201484492,1174,378,0.321976149914821
201484502,898,117,0.130289532293987
201484542,893,324,0.362821948488242
201484511,225,0,0
201484600,300,7,0.0233333333333333
201484791,3492,0,0
201484794,2143,611,0.285114325711619
201484556,6008,1149,0.19124500665779
201485054,335,0,0
201484526,1253,294,0.23463687150838
201484823,4761,0,0
201484540,18,0,0
201484792,2464,0,0
201484548,246,67,0.272357723577236
201484574,442,195,0.441176470588235
201484710,1822,731,0.401207464324918
201484734,4246,0,0
201484587,166,44,0.265060240963855
201484584,1065,376,0.353051643192488
201485390,8101,0,0
201485178,4741,1014,0.213878928496098
201484617,425,203,0.477647058823529
201484586,576,138,0.239583333333333
201484601,837,0,0
201484633,1907,830,0.435238594651285
201484677,1906,0,0
201484830,1622,572,0.352651048088779
201484637,1926,730,0.379023883696781
201484795,1085,305,0.28110599078341
201484606,87,0,0
201484839,2289,0,0
201484836,1646,658,0.399756986634265
201484816,1836,675,0.367647058823529
201484719,1287,484,0.376068376068376
201484709,2351,760,0.323266695023394
201484636,856,244,0.285046728971963
201484696,2217,0,0
201484662,1338,90,0.0672645739910314
201484692,410,99,0.241463414634146
201484654,904,368,0.407079646017699
201484643,860,265,0.308139534883721
201484663,2460,866,0.352032520325203
201485014,2004,826,0.412175648702595
201484769,1205,418,0.346887966804979
201484741,595,185,0.310924369747899
201484786,2072,0,0
201484644,928,297,0.320043103448276
201484701,157,3,0.0191082802547771
201484997,2411,758,0.314392368311904
201484805,1616,0,0
201484755,1886,0,0
201484749,1943,790,0.406587750900669
201484808,1115,404,0.362331838565022
201484736,1667,0,0
201484740,999,231,0.231231231231231
201484735,2287,0,0
201484998,2886,807,0.27962577962578
201484853,0,0,NA
201484723,884,73,0.082579185520362
201485194,2333,951,0.407629661380197
201484700,1302,353,0.271121351766513
201484699,1020,295,0.28921568627451
201484715,299,0,0
201484748,93,44,0.473118279569892
201484999,1736,622,0.358294930875576
201484778,286,102,0.356643356643357
201485019,1405,0,0
201484817,1110,163,0.146846846846847
201484739,860,208,0.241860465116279
201484852,0,0,NA
201484785,3199,0,0
201484893,2461,702,0.285249898415278
201484891,1432,0,0
201484827,160,0,0
201484747,879,30,0.0341296928327645
201484845,186,41,0.220430107526882
201484922,936,427,0.456196581196581
201484911,2784,895,0.321479885057471
201485064,3200,780,0.24375
201484826,2048,0,0
201484773,997,0,0
201484968,2569,0,0
201484834,750,333,0.444
201484844,414,179,0.432367149758454
201484952,657,0,0
201484934,1311,500,0.3813882532418
201484936,1843,721,0.391209983722192
201484941,1618,0,0
201484946,1631,387,0.237277743715512
201484984,1783,0,0
201484919,3231,0,0
201485159,5762,0,0
201484831,11,1,0.0909090909090909
201485085,2142,0,0
201484835,868,67,0.0771889400921659
201484964,4670,1461,0.312847965738758
201485009,2087,468,0.224245328222329
201484833,65,0,0
201484868,947,387,0.408658922914467
201485115,1962,678,0.345565749235474
201485107,2521,621,0.246330821102737
201485050,772,190,0.246113989637306
201485282,4342,1346,0.309995393827729
201484935,1324,425,0.320996978851964
201485158,3950,0,0
201484959,2045,0,0
201484923,898,326,0.363028953229399
201484901,913,369,0.404162102957284
201485020,721,250,0.346740638002774
201485097,2042,475,0.232615083251714
201484928,1540,0,0
201484940,172,0,0
201485301,6168,0,0
201484983,1870,0,0
201484979,1357,512,0.377302873986735
201484947,300,0,0
201484927,974,0,0
201485038,2939,0,0
201485049,733,366,0.499317871759891
201485053,1021,0,0
201485063,1718,0,0
201485478,4321,1317,0.304790557741264
201485086,1406,0,0
201484942,7,2,0.285714285714286
201485104,2373,729,0.307206068268015
201484971,1639,386,0.235509456985967
201485021,165,86,0.521212121212121
201485044,1442,0,0
201485037,1652,0,0
201485060,561,0,0
201485458,3219,586,0.182044113078596
201485062,3751,0,0
201485048,1985,642,0.323425692695214
201485045,3166,0,0
201484988,478,0,0
201485167,2923,0,0
201485052,1351,232,0.171724648408586
201485015,2650,744,0.280754716981132
201485205,3693,0,0
201485214,1755,412,0.234757834757835
201485237,2791,0,0
201485226,2150,621,0.288837209302326
201485081,991,449,0.453077699293643
201485036,1735,0,0
201485022,968,159,0.164256198347107
201485866,8043,2186,0.271789133407932
201485099,3366,0,0
201485574,1916,52,0.0271398747390397
201485363,3131,1091,0.348450974129671
201485103,270,0,0
201485055,1441,0,0
201485088,836,332,0.397129186602871
201485154,1723,178,0.103308183401045
201485334,2702,0,0
201485124,458,0,0
201485196,918,342,0.372549019607843
201485448,4494,163,0.036270582999555
201485098,1549,0,0
201485123,1790,0,0
201485238,2074,0,0
201485177,1924,624,0.324324324324324
201485279,2437,0,0
201485556,5847,0,0
201485246,1832,864,0.471615720524017
201485156,1314,364,0.277016742770167
201485204,8936,0,0
201485160,699,0,0
201485155,1192,364,0.305369127516779
201485184,4369,0,0
201485147,1015,282,0.277832512315271
201485607,6808,0,0
201485312,1027,0,0
201485564,7273,0,0
201485230,3193,1076,0.336987159411212
201485203,1706,685,0.401524032825322
201485171,212,19,0.089622641509434
201485695,5092,2116,0.415553809897879
201485186,1131,56,0.0495137046861185
201485367,1932,0,0
201485399,2720,0,0
201485185,1872,218,0.116452991452991
201485227,1138,315,0.276801405975395
201485371,1771,594,0.335403726708075
201485387,1748,539,0.308352402745995
201485233,160,18,0.1125
201485978,8779,0,0
201485393,2752,0,0
201485213,78,0,0
201485242,1224,273,0.223039215686275
201485369,1501,0,0
201485340,304,0,0
201485450,5611,1634,0.291213687399751
201485356,1545,215,0.13915857605178
201485248,1254,471,0.375598086124402
201485500,3707,922,0.248718640410035
201485231,2903,665,0.229073372373407
201485232,104,9,0.0865384615384615
201485225,3169,820,0.258756705585358
201485247,1177,354,0.300764655904843
201485495,1998,668,0.334334334334334
201485234,1019,396,0.388616290480864
201485271,113,23,0.20353982300885
201485268,1178,292,0.247877758913413
201485355,423,152,0.359338061465721
201485413,891,193,0.216610549943883
201485287,1147,464,0.404533565823888
201485370,994,331,0.332997987927565
201485342,1299,439,0.337952270977675
201485346,2745,0,0
201485521,2611,0,0
201485385,1982,585,0.295156407669021
201485302,1271,255,0.200629425649095
201485361,1407,152,0.108031272210377
201485267,1000,454,0.454
201485503,3856,1140,0.295643153526971
201485483,1784,430,0.241031390134529
201485311,2406,0,0
201485281,2336,553,0.236729452054795
201485305,40,11,0.275
201485333,202,0,0
201485659,1648,435,0.263956310679612
201485299,2456,590,0.240228013029316
201485520,2224,0,0
201485879,6712,0,0
201485341,1187,0,0
201485427,1125,382,0.339555555555556
201485423,2374,0,0
201485728,3096,803,0.259366925064599
201485394,1079,0,0
201485440,385,0,0
201485347,1550,470,0.303225806451613
201485362,71,12,0.169014084507042
201485800,4927,136,0.027603003856302
201485386,1076,332,0.308550185873606
201485473,5055,0,0
201485526,3140,0,0
201485383,1566,0,0
201485391,1798,612,0.340378197997775
201485801,3812,1407,0.36909758656873
201485372,18,4,0.222222222222222
201485679,2906,0,0
201485644,4201,0,0
201485477,822,261,0.317518248175182
201485459,2683,771,0.287364890048453
201485449,241,52,0.215767634854772
201485414,618,0,0
201485685,2805,1055,0.376114081996435
201485614,1779,0,0
201485405,1478,0,0
201485419,980,0,0
201485462,3061,0,0
201485443,1526,164,0.107470511140236
201485704,2488,931,0.3741961414791
201485514,1991,445,0.223505775991964
201485407,629,0,0
201485678,2129,0,0
201485468,187,0,0
201485406,826,0,0
201485656,3082,0,0
201485467,1086,0,0
201485444,2039,567,0.278077488965179
201485482,454,247,0.544052863436123
201485527,2885,0,0
201485441,1113,0,0
201485505,938,234,0.249466950959488
201485445,474,147,0.310126582278481
201485511,1015,422,0.41576354679803
201485689,4384,0,0
201485587,1740,490,0.281609195402299
201485575,641,139,0.216848673946958
201485808,3959,1128,0.284920434453145
201485599,3252,1138,0.349938499384994
201485542,5092,0,0
201486017,4065,121,0.0297662976629766
201485579,2130,544,0.255399061032864
201485567,1116,354,0.317204301075269
201485773,2515,261,0.103777335984095
201485504,119,16,0.134453781512605
201485637,1213,345,0.28441879637263
201485593,1313,366,0.278750952018279
201485506,919,144,0.156692056583243
201485513,8,0,0
201485539,984,121,0.122967479674797
201485688,768,175,0.227864583333333
201485816,3492,596,0.170675830469645
201485597,1327,0,0
201485543,56,0,0
201485561,2401,403,0.167846730528946
201485609,1038,0,0
201485686,1693,391,0.230950974601299
201485600,2357,748,0.317352566822232
201485620,1450,0,0
201485828,3899,0,0
201485598,1831,603,0.329328235936647
201485559,815,0,0
201485636,264,0,0
201485560,911,151,0.165751920965971
201485975,3475,1240,0.356834532374101
201485655,1296,0,0
201485782,1462,15,0.0102599179206566
201485683,2735,0,0
201485913,4203,0,0
201485796,4399,0,0
201485594,866,228,0.263279445727483
201485625,258,128,0.496124031007752
201485670,2149,901,0.419264774313634
201485665,223,50,0.224215246636771
201485580,819,228,0.278388278388278
201485726,1116,543,0.486559139784946
201485630,1425,0,0
201485624,1283,328,0.255650818394388
201485729,743,345,0.464333781965007
201485649,1574,467,0.296696315120712
201485608,1437,0,0
201485759,3408,0,0
201485667,1762,0,0
201485794,2233,492,0.220331392745186
