"HydroID","cnt","wetland_2006_sum","wetland_2006_pct"
201482285,0,0,NA
201482239,0,0,NA
201482382,0,0,NA
201482392,0,0,NA
201482264,0,0,NA
201482444,0,0,NA
201482255,0,0,NA
201482314,0,0,NA
201482329,0,0,NA
201482365,0,0,NA
201482265,0,0,NA
201482476,0,0,NA
201482294,0,0,NA
201482538,0,0,NA
201482386,0,0,NA
201482317,2343,149,0.0635936833119932
201482333,0,0,NA
201482369,0,0,NA
201482505,0,0,NA
201482364,0,0,NA
201482361,1026,79,0.0769980506822612
201482362,910,62,0.0681318681318681
201482656,2724,273,0.100220264317181
201482780,2887,241,0.083477658468999
201482387,0,0,NA
201482692,0,0,NA
201482670,0,0,NA
201482435,0,0,NA
201482556,1849,41,0.0221741481882098
201482430,0,0,NA
201482391,0,0,NA
201482409,0,0,NA
201482467,2405,403,0.167567567567568
201482649,2590,52,0.0200772200772201
201482543,0,0,NA
201482456,0,0,NA
201482681,0,0,NA
201482740,2328,65,0.0279209621993127
201482628,0,0,NA
201482548,960,203,0.211458333333333
201482491,0,0,NA
201482671,0,0,NA
201482564,0,0,NA
201482663,0,0,NA
201482557,965,14,0.0145077720207254
201482549,1734,198,0.114186851211073
201482655,5093,448,0.0879638719811506
201482566,0,0,NA
201482715,0,0,NA
201482735,2622,84,0.0320366132723112
201482982,4266,89,0.0208626347866854
201482736,1661,29,0.0174593618302228
201482650,228,1,0.0043859649122807
201482658,0,0,NA
201482577,0,0,NA
201482585,0,0,NA
201482627,0,0,NA
201482983,3275,331,0.101068702290076
201482709,0,0,NA
201482714,0,0,NA
201482686,0,0,NA
201482759,407,0,0
201482800,0,0,NA
201482755,0,0,NA
201482931,0,0,NA
201482683,0,0,NA
201482738,0,0,NA
201482687,0,0,NA
201482747,1057,52,0.0491958372753075
201482716,0,0,NA
201482786,0,0,NA
201482910,4102,86,0.0209653827401268
201482869,1274,57,0.0447409733124019
201482776,0,0,NA
201482760,73,6,0.0821917808219178
201482781,1246,114,0.0914927768860353
201482801,0,0,NA
201482868,1090,44,0.0403669724770642
201482765,845,6,0.00710059171597633
201482779,342,1,0.00292397660818713
201482899,1613,54,0.0334779913205208
201482926,1912,80,0.0418410041841004
201482788,160,24,0.15
201483020,0,0,NA
201482819,0,0,NA
201482919,1360,94,0.0691176470588235
201482838,0,0,NA
201482829,0,0,NA
201482877,0,0,NA
201482903,1050,65,0.0619047619047619
201482805,441,7,0.0158730158730159
201482937,1317,72,0.0546697038724374
201482820,0,0,NA
201482828,0,0,NA
201482895,0,0,NA
201482915,0,0,NA
201482941,0,0,NA
201483015,1356,75,0.0553097345132743
201482911,1249,305,0.244195356285028
201483044,0,0,NA
201482927,1036,57,0.055019305019305
201483098,0,0,NA
201482920,97,92,0.948453608247423
201482904,988,48,0.048582995951417
201483183,2864,129,0.0450418994413408
201482966,1783,203,0.113853056646102
201482945,118,3,0.0254237288135593
201482939,936,36,0.0384615384615385
201482965,281,65,0.231316725978648
201483025,0,0,NA
201483018,0,0,NA
201483053,575,168,0.292173913043478
201482961,1371,183,0.133479212253829
201483070,631,72,0.114104595879556
201483019,0,0,NA
201483174,0,0,NA
201483205,1510,120,0.0794701986754967
201483140,2354,149,0.0632965165675446
201483014,2336,48,0.0205479452054795
201483234,3756,458,0.121938232161874
201483054,1052,97,0.0922053231939163
201483033,0,0,NA
201483295,2675,240,0.0897196261682243
201483062,140,34,0.242857142857143
201483031,1405,165,0.117437722419929
201483039,0,0,NA
201483115,0,0,NA
201483128,0,0,NA
201483254,2465,218,0.0884381338742393
201483150,0,0,NA
201483050,0,0,NA
201483091,0,0,NA
201483154,0,0,NA
201483116,1626,31,0.0190651906519065
201483204,1214,49,0.0403624382207578
201483433,3496,452,0.12929061784897
201483119,0,0,NA
201483141,1996,97,0.0485971943887776
201483198,0,0,NA
201483319,2172,203,0.0934622467771639
201483120,0,0,NA
201483127,0,0,NA
201483143,0,0,NA
201483160,0,0,NA
201483387,4775,364,0.0762303664921466
201483139,681,5,0.00734214390602056
201483156,37,0,0
201483252,0,0,NA
201483285,0,0,NA
201483296,2234,156,0.0698299015219337
201483339,1592,31,0.0194723618090452
201483215,2313,127,0.054907047124946
201483159,0,0,NA
201483272,0,0,NA
201483335,0,0,NA
201483233,2527,202,0.0799366838148002
201483250,0,0,NA
201483185,0,0,NA
201483242,381,16,0.041994750656168
201483276,1313,138,0.105102817974105
201483401,3405,317,0.0930983847283407
201483325,1285,17,0.0132295719844358
201483435,2952,43,0.0145663956639566
201483219,436,64,0.146788990825688
201483220,2834,320,0.112914608327452
201483218,824,62,0.0752427184466019
201483299,3322,34,0.0102347983142685
201483343,1232,129,0.104707792207792
201483328,630,17,0.026984126984127
201483471,0,0,NA
201483327,441,51,0.115646258503401
201483338,1251,41,0.0327737809752198
201483311,1546,117,0.0756791720569211
201483255,897,195,0.217391304347826
201483398,0,0,NA
201483336,0,0,NA
201483402,381,14,0.036745406824147
201483570,0,0,NA
201483284,0,0,NA
201483575,0,0,NA
201483324,2231,65,0.0291349170775437
201483477,1714,303,0.176779463243874
201483329,1544,43,0.0278497409326425
201483846,0,0,NA
201483400,1813,66,0.036403750689465
201483326,1,1,1
201483394,144,27,0.1875
201483376,979,97,0.0990806945863126
201483643,2865,230,0.0802792321116928
201483347,279,31,0.111111111111111
201483423,0,0,NA
201483789,3874,173,0.0446566855962829
201483434,1489,107,0.0718603089321692
201483493,0,0,NA
201483633,2134,91,0.0426429240862231
201483409,1218,90,0.0738916256157636
201483388,1060,46,0.0433962264150943
201483543,1755,58,0.0330484330484331
201483432,1145,131,0.114410480349345
201483751,0,0,NA
201483454,561,197,0.351158645276292
201483403,879,22,0.025028441410694
201483464,124,11,0.0887096774193548
201483422,0,0,NA
201483421,1816,67,0.0368942731277533
201483476,851,34,0.0399529964747356
201483436,917,16,0.0174482006543075
201483739,0,0,NA
201483559,0,0,NA
201483589,1408,156,0.110795454545455
201483481,1184,46,0.0388513513513514
201483550,0,0,NA
201483557,1695,21,0.0123893805309735
201483498,239,0,0
201483585,355,104,0.292957746478873
201483544,1005,38,0.0378109452736318
201483584,3353,564,0.168207575305696
201483693,2567,67,0.0261005064277367
201483497,972,19,0.0195473251028807
201483595,856,60,0.0700934579439252
201483492,0,0,NA
201483787,2723,332,0.121924348145428
201483506,1031,203,0.196896217264791
201483572,468,24,0.0512820512820513
201483752,0,0,NA
201483540,1766,243,0.137599093997735
201483641,1098,6,0.00546448087431694
201483617,2446,343,0.14022894521668
201483574,0,0,NA
201483573,1482,173,0.116734143049933
201483640,470,52,0.11063829787234
201483763,0,0,NA
201483582,0,0,NA
201483605,0,0,NA
201483600,969,4,0.00412796697626419
201483563,2706,193,0.0713229859571323
201483933,2176,81,0.0372242647058824
201483738,0,0,NA
201483581,0,0,NA
201483637,0,0,NA
201483638,0,0,NA
201483692,2016,35,0.0173611111111111
201483835,943,2,0.00212089077412513
201483580,0,0,NA
201483635,1294,94,0.0726429675425039
201483586,0,0,NA
201483689,1096,60,0.0547445255474453
201483601,866,27,0.0311778290993072
201483622,983,54,0.0549338758901322
201483737,0,0,NA
201483706,2260,76,0.0336283185840708
201483645,0,0,NA
201483794,2638,47,0.0178165276724792
201483604,226,0,0
201484085,8182,508,0.062087509166463
201483793,1317,129,0.0979498861047836
201483767,3313,234,0.0706308481738605
201483764,0,0,NA
201483716,0,0,NA
201483857,2210,385,0.17420814479638
201483723,0,0,NA
201483634,1060,23,0.0216981132075472
201483670,1269,51,0.0401891252955083
201483642,44,14,0.318181818181818
201483962,2659,161,0.0605490786009778
201483688,1362,75,0.0550660792951542
201483733,404,48,0.118811881188119
201483946,0,0,NA
201483660,1697,93,0.0548025928108427
201483840,2169,147,0.0677731673582296
201483665,65,0,0
201483771,1092,34,0.0311355311355311
201483652,1029,22,0.021379980563654
201483836,2525,206,0.0815841584158416
201483735,1085,69,0.0635944700460829
201483669,510,15,0.0294117647058824
201484121,5098,487,0.0955276579050608
201483717,0,0,NA
201484035,2625,227,0.0864761904761905
201483766,413,146,0.353510895883777
201483746,0,0,NA
201483734,509,135,0.265225933202358
201483742,3154,215,0.0681674064679772
201483821,0,0,NA
201483964,0,0,NA
201483910,2226,261,0.117250673854447
201483905,0,0,NA
201483884,344,0,0
201483790,1741,47,0.0269959793222286
201483863,1310,77,0.0587786259541985
201483801,1149,125,0.108790252393386
201483741,4,0,0
201483819,0,0,NA
201483820,0,0,NA
201483781,1552,18,0.0115979381443299
201483921,2153,96,0.0445889456572225
201483818,0,0,NA
201483982,0,0,NA
201483769,0,0,NA
201483945,0,0,NA
201483949,2502,29,0.0115907274180655
201483788,1158,110,0.0949913644214162
201483830,0,0,NA
201483950,1974,50,0.0253292806484296
201483879,722,8,0.0110803324099723
201483935,0,0,NA
201483963,1831,210,0.114691425450573
201483875,634,13,0.0205047318611987
201483951,885,22,0.0248587570621469
201483977,0,0,NA
201484082,0,0,NA
201483911,769,59,0.0767230169050715
201483848,854,51,0.0597189695550351
201483858,78,12,0.153846153846154
201484280,3547,148,0.041725401747956
201484108,0,0,NA
201484060,1305,38,0.0291187739463602
201484073,0,0,NA
201483876,950,15,0.0157894736842105
201483952,1383,189,0.136659436008677
201484384,3040,58,0.0190789473684211
201483899,909,42,0.0462046204620462
201483922,1699,57,0.0335491465567981
201484276,3095,238,0.0768982229402262
201484086,3045,72,0.0236453201970443
201483994,0,0,NA
201484041,0,0,NA
201484012,603,32,0.0530679933665008
201484071,1171,40,0.0341588385994876
201483934,2586,137,0.0529775715390565
201484115,1156,112,0.0968858131487889
201483988,0,0,NA
201483987,0,0,NA
201483959,0,0,NA
201484338,3488,149,0.0427178899082569
201484136,682,0,0
201484265,2304,98,0.0425347222222222
201484175,1340,15,0.0111940298507463
201484229,2223,210,0.0944669365721997
201484286,2558,230,0.089913995308835
201483967,1849,40,0.0216333153055706
201484011,1385,67,0.0483754512635379
201484000,0,0,NA
201484029,3164,645,0.20385587863464
201484122,0,0,NA
201484320,1577,0,0
201484305,3649,174,0.0476842970676898
201484017,1111,32,0.0288028802880288
201484264,1084,0,0
201484158,0,0,NA
201484156,2110,56,0.0265402843601896
201484188,909,22,0.0242024202420242
201484412,4657,0,0
201484045,1445,31,0.0214532871972318
201484051,85,12,0.141176470588235
201484046,57,25,0.43859649122807
201484129,0,0,NA
201484145,1366,44,0.0322108345534407
201484263,394,0,0
201484127,1217,29,0.0238290879211175
201484190,1565,93,0.0594249201277955
201484050,871,18,0.0206659012629162
201484187,2004,111,0.0553892215568862
201484065,1449,50,0.0345065562456867
201484201,1326,33,0.0248868778280543
201484192,1864,7,0.00375536480686695
201484076,2030,41,0.0201970443349754
201484287,1706,23,0.0134818288393904
201484180,475,8,0.0168421052631579
201484107,0,0,NA
201484130,0,0,NA
201484081,0,0,NA
201484555,0,0,NA
201484196,979,83,0.0847803881511747
201484114,413,19,0.0460048426150121
201484195,3046,74,0.0242941562705187
201484123,0,0,NA
201484425,2064,0,0
201484148,3742,0,0
201484230,671,10,0.014903129657228
201484218,0,0,NA
201484139,815,0,0
201484462,2490,320,0.1285140562249
201484189,1129,151,0.133746678476528
201484154,0,0,NA
201484140,19,0,0
201484179,1450,44,0.0303448275862069
201484278,457,0,0
201484392,1997,94,0.0470706059088633
201484378,2086,100,0.0479386385426654
201484379,1221,44,0.036036036036036
201484335,135,0,0
201484238,0,0,NA
201484219,1265,23,0.0181818181818182
201484200,1280,22,0.0171875
201484194,1944,54,0.0277777777777778
201484277,1541,69,0.0447761194029851
201484186,121,0,0
201484228,776,161,0.207474226804124
201484404,3482,15,0.00430786904078116
201484193,2,0,0
201484418,1543,46,0.0298120544394038
201484327,1964,82,0.0417515274949083
201484266,208,16,0.0769230769230769
201484419,1459,43,0.0294722412611378
201484329,1290,91,0.0705426356589147
201484521,0,0,NA
201484311,0,0,NA
201484300,1054,52,0.0493358633776091
201484284,0,0,NA
201484247,106,26,0.245283018867925
201484403,918,10,0.0108932461873638
201484246,474,25,0.0527426160337553
201484274,699,165,0.236051502145923
201484243,864,34,0.0393518518518519
201484371,1687,150,0.0889152341434499
201484281,433,27,0.0623556581986143
201484789,2502,81,0.0323741007194245
201484424,1754,0,0
201484377,9339,0,0
201484292,748,32,0.0427807486631016
201484882,5361,299,0.0557731766461481
201484518,2605,587,0.225335892514395
201484563,2032,222,0.109251968503937
201484282,31,6,0.193548387096774
201484355,1035,38,0.0367149758454106
201484467,3762,0,0
201484306,1020,56,0.0549019607843137
201484417,547,16,0.0292504570383912
201484460,0,0,NA
201484450,0,0,NA
201484337,286,59,0.206293706293706
201484393,1462,132,0.0902872777017784
201484451,1432,0,0
201484317,345,71,0.205797101449275
201484515,0,0,NA
201484336,164,10,0.0609756097560976
201484328,1252,40,0.0319488817891374
201484411,3662,0,0
201484339,917,0,0
201484406,345,65,0.188405797101449
201484341,0,0,NA
201484523,713,0,0
201484415,2893,29,0.0100241963359834
201484361,43,28,0.651162790697674
201484615,1862,187,0.100429645542428
201484477,2137,172,0.0804866635470285
201484575,3692,132,0.0357529794149512
201484394,1153,195,0.169124024284475
201484416,1008,7,0.00694444444444444
201484367,941,41,0.0435706695005314
201484577,3321,783,0.235772357723577
201484405,1309,49,0.0374331550802139
201484478,1993,56,0.0280983442047165
201484385,1244,20,0.0160771704180064
201484561,1095,0,0
201484381,941,15,0.0159404888416578
201484382,4,0,0
201484440,146,0,0
201484484,1440,11,0.00763888888888889
201484383,65,0,0
201484391,26,0,0
201484639,3713,271,0.0729868031241584
201484461,157,0,0
201484453,713,7,0.00981767180925666
201484439,3423,111,0.0324276950043821
201484503,883,214,0.242355605889015
201484626,1075,21,0.0195348837209302
201484599,1255,50,0.0398406374501992
201484714,2304,0,0
201484533,2093,64,0.0305781175346393
201484674,1268,18,0.0141955835962145
201484541,519,2,0.00385356454720617
201484452,142,0,0
201484529,419,0,0
201484530,1548,0,0
201484668,6266,0,0
201484522,180,0,0
201484527,2276,21,0.00922671353251318
201484466,1212,0,0
201484616,2151,23,0.0106927010692701
201484483,0,0,NA
201484585,0,0,NA
201484620,1410,70,0.049645390070922
201484543,248,33,0.133064516129032
201484568,1740,36,0.0206896551724138
201484658,6,0,0
201484787,5472,0,0
201484598,570,9,0.0157894736842105
201484492,1174,263,0.224020442930153
201484502,898,57,0.0634743875278396
201484542,893,31,0.0347144456886898
201484511,225,0,0
201484600,300,86,0.286666666666667
201484791,3492,0,0
201484794,2143,18,0.00839944003733084
201484556,6008,330,0.0549267643142477
201485054,335,0,0
201484526,1253,281,0.224261771747805
201484823,4761,0,0
201484540,18,11,0.611111111111111
201484792,2464,0,0
201484548,246,1,0.0040650406504065
201484574,442,13,0.0294117647058824
201484710,1822,13,0.00713501646542261
201484734,4246,0,0
201484587,166,73,0.439759036144578
201484584,1065,287,0.269483568075117
201485390,8101,0,0
201485178,4741,250,0.0527314912465725
201484617,425,21,0.0494117647058823
201484586,576,223,0.387152777777778
201484601,837,59,0.0704898446833931
201484633,1907,39,0.0204509701101206
201484677,1906,0,0
201484830,1622,308,0.189889025893958
201484637,1926,219,0.113707165109034
201484795,1085,31,0.0285714285714286
201484606,87,23,0.264367816091954
201484839,2289,152,0.0664045434687636
201484836,1646,60,0.0364520048602673
201484816,1836,83,0.0452069716775599
201484719,1287,74,0.0574980574980575
201484709,2351,33,0.0140365801786474
201484636,856,62,0.0724299065420561
201484696,2217,0,0
201484662,1338,19,0.0142002989536622
201484692,410,74,0.180487804878049
201484654,904,257,0.28429203539823
201484643,860,20,0.0232558139534884
201484663,2460,125,0.0508130081300813
201485014,2004,49,0.0244510978043912
201484769,1205,61,0.0506224066390041
201484741,595,17,0.0285714285714286
201484786,2072,0,0
201484644,928,8,0.00862068965517241
201484701,157,70,0.445859872611465
201484997,2411,48,0.0199087515553712
201484805,1616,0,0
201484755,1886,0,0
201484749,1943,23,0.0118373648996397
201484808,1115,31,0.0278026905829596
201484736,1667,0,0
201484740,999,85,0.0850850850850851
201484735,2287,0,0
201484998,2886,50,0.0173250173250173
201484853,0,0,NA
201484723,884,40,0.0452488687782805
201485194,2333,89,0.0381483069009859
201484700,1302,74,0.0568356374807988
201484699,1020,31,0.0303921568627451
201484715,299,0,0
201484748,93,26,0.279569892473118
201484999,1736,82,0.0472350230414747
201484778,286,6,0.020979020979021
201485019,1405,0,0
201484817,1110,362,0.326126126126126
201484739,860,12,0.013953488372093
201484852,0,0,NA
201484785,3199,0,0
201484893,2461,734,0.298252742787485
201484891,1432,0,0
201484827,160,0,0
201484747,879,1,0.00113765642775882
201484845,186,2,0.010752688172043
201484922,936,70,0.0747863247863248
201484911,2784,161,0.0578304597701149
201485064,3200,108,0.03375
201484826,2048,0,0
201484773,997,0,0
201484968,2569,0,0
201484834,750,171,0.228
201484844,414,7,0.0169082125603865
201484952,657,0,0
201484934,1311,45,0.034324942791762
201484936,1843,71,0.0385241454150841
201484941,1618,0,0
201484946,1631,134,0.082158185162477
201484984,1783,0,0
201484919,3231,0,0
201485159,5762,0,0
201484831,11,1,0.0909090909090909
201485085,2142,0,0
201484835,868,11,0.0126728110599078
201484964,4670,259,0.0554603854389722
201485009,2087,33,0.0158121705797796
201484833,65,7,0.107692307692308
201484868,947,103,0.108764519535375
201485115,1962,42,0.0214067278287462
201485107,2521,98,0.038873462911543
201485050,772,0,0
201485282,4342,301,0.0693228926761861
201484935,1324,24,0.0181268882175227
201485158,3950,0,0
201484959,2045,0,0
201484923,898,59,0.0657015590200445
201484901,913,59,0.0646221248630887
201485020,721,0,0
201485097,2042,23,0.0112634671890304
201484928,1540,0,0
201484940,172,0,0
201485301,6168,0,0
201484983,1870,0,0
201484979,1357,56,0.0412675018422992
201484947,300,0,0
201484927,974,0,0
201485038,2939,0,0
201485049,733,21,0.0286493860845839
201485053,1021,0,0
201485063,1718,0,0
201485478,4321,213,0.0492941448738718
201485086,1406,0,0
201484942,7,0,0
201485104,2373,114,0.0480404551201011
201484971,1639,349,0.212934716290421
201485021,165,53,0.321212121212121
201485044,1442,0,0
201485037,1652,0,0
201485060,561,0,0
201485458,3219,313,0.0972351662006834
201485062,3751,0,0
201485048,1985,83,0.0418136020151134
201485045,3166,0,0
201484988,478,0,0
201485167,2923,0,0
201485052,1351,30,0.0222057735011103
201485015,2650,211,0.079622641509434
201485205,3693,0,0
201485214,1755,160,0.0911680911680912
201485237,2791,0,0
201485226,2150,109,0.0506976744186046
201485081,991,46,0.0464177598385469
201485036,1735,0,0
201485022,968,11,0.0113636363636364
201485866,8043,38,0.00472460524679846
201485099,3366,0,0
201485574,1916,184,0.0960334029227557
201485363,3131,312,0.0996486745448738
201485103,270,0,0
201485055,1441,0,0
201485088,836,0,0
201485154,1723,29,0.0168311085316309
201485334,2702,0,0
201485124,458,0,0
201485196,918,55,0.0599128540305011
201485448,4494,94,0.0209167779261237
201485098,1549,0,0
201485123,1790,0,0
201485238,2074,0,0
201485177,1924,26,0.0135135135135135
201485279,2437,0,0
201485556,5847,0,0
201485246,1832,95,0.0518558951965066
201485156,1314,29,0.0220700152207002
201485204,8936,0,0
201485160,699,0,0
201485155,1192,6,0.00503355704697987
201485184,4369,0,0
201485147,1015,54,0.0532019704433498
201485607,6808,0,0
201485312,1027,0,0
201485564,7273,0,0
201485230,3193,61,0.0191042906357657
201485203,1706,117,0.0685814771395076
201485171,212,0,0
201485695,5092,8,0.00157109190887667
201485186,1131,21,0.0185676392572944
201485367,1932,0,0
201485399,2720,0,0
201485185,1872,133,0.0710470085470085
201485227,1138,174,0.152899824253076
201485371,1771,175,0.0988142292490119
201485387,1748,229,0.131006864988558
201485233,160,56,0.35
201485978,8779,0,0
201485393,2752,0,0
201485213,78,0,0
201485242,1224,53,0.0433006535947712
201485369,1501,169,0.112591605596269
201485340,304,61,0.200657894736842
201485450,5611,171,0.0304758510069506
201485356,1545,342,0.221359223300971
201485248,1254,71,0.0566188197767145
201485500,3707,186,0.0501753439438899
201485231,2903,140,0.0482259731312435
201485232,104,58,0.557692307692308
201485225,3169,179,0.0564846954875355
201485247,1177,16,0.0135938827527613
201485495,1998,1,0.0005005005005005
201485234,1019,20,0.0196270853778214
201485271,113,67,0.592920353982301
201485268,1178,271,0.230050933786078
201485355,423,72,0.170212765957447
201485413,891,188,0.210998877665544
201485287,1147,25,0.021795989537925
201485370,994,23,0.0231388329979879
201485342,1299,135,0.103926096997691
201485346,2745,0,0
201485521,2611,0,0
201485385,1982,8,0.00403632694248234
201485302,1271,51,0.040125885129819
201485361,1407,65,0.0461975835110163
201485267,1000,93,0.093
201485503,3856,144,0.037344398340249
201485483,1784,93,0.0521300448430493
201485311,2406,0,0
201485281,2336,298,0.127568493150685
201485305,40,15,0.375
201485333,202,0,0
201485659,1648,168,0.101941747572816
201485299,2456,123,0.0500814332247557
201485520,2224,0,0
201485879,6712,0,0
201485341,1187,65,0.054759898904802
201485427,1125,33,0.0293333333333333
201485423,2374,0,0
201485728,3096,293,0.0946382428940569
201485394,1079,0,0
201485440,385,0,0
201485347,1550,178,0.114838709677419
201485362,71,59,0.830985915492958
201485800,4927,117,0.0237467018469657
201485386,1076,96,0.0892193308550186
201485473,5055,0,0
201485526,3140,0,0
201485383,1566,0,0
201485391,1798,29,0.0161290322580645
201485801,3812,337,0.088405036726128
201485372,18,1,0.0555555555555556
201485679,2906,0,0
201485644,4201,0,0
201485477,822,60,0.072992700729927
201485459,2683,312,0.116287737607156
201485449,241,20,0.0829875518672199
201485414,618,0,0
201485685,2805,82,0.0292335115864528
201485614,1779,0,0
201485405,1478,0,0
201485419,980,0,0
201485462,3061,0,0
201485443,1526,132,0.0865006553079948
201485704,2488,307,0.123392282958199
201485514,1991,213,0.106981416373682
201485407,629,0,0
201485678,2129,0,0
201485468,187,0,0
201485406,826,0,0
201485656,3082,0,0
201485467,1086,0,0
201485444,2039,311,0.152525747915645
201485482,454,69,0.151982378854626
201485527,2885,0,0
201485441,1113,0,0
201485505,938,16,0.0170575692963753
201485445,474,14,0.029535864978903
201485511,1015,88,0.0866995073891626
201485689,4384,0,0
201485587,1740,230,0.132183908045977
201485575,641,13,0.0202808112324493
201485808,3959,379,0.0957312452639555
201485599,3252,112,0.034440344403444
201485542,5092,0,0
201486017,4065,897,0.220664206642066
201485579,2130,31,0.0145539906103286
201485567,1116,12,0.010752688172043
201485773,2515,3,0.00119284294234592
201485504,119,7,0.0588235294117647
201485637,1213,32,0.0263808738664468
201485593,1313,1,0.000761614623000762
201485506,919,10,0.0108813928182807
201485513,8,4,0.5
201485539,984,9,0.00914634146341463
201485688,768,64,0.0833333333333333
201485816,3492,71,0.0203321878579611
201485597,1327,0,0
201485543,56,0,0
201485561,2401,153,0.0637234485630987
201485609,1038,0,0
201485686,1693,13,0.00767867690490254
201485600,2357,36,0.0152736529486636
201485620,1450,0,0
201485828,3899,0,0
201485598,1831,59,0.0322228290551611
201485559,815,0,0
201485636,264,0,0
201485560,911,30,0.0329308452250274
201485975,3475,143,0.0411510791366906
201485655,1296,0,0
201485782,1462,122,0.0834473324213406
