"HydroID","cnt","openwater_1985_sum","openwater_1990_sum","openwater_1995_sum","openwater_2002_sum","openwater_2006_sum","openwater_2010_sum","openwater_2015_sum"
201487651,924,2,1,1,1,1,1,1
201487652,2190,54,53,47,51,49,49,49
201487655,1528,22,22,20,20,20,20,19
201487658,3020,0,0,0,0,0,0,0
201487659,2259,13,13,13,8,8,8,8
201487660,27,0,0,0,0,0,0,0
201487661,1840,61,61,58,58,57,57,56
201487662,2199,0,0,0,0,0,0,0
201487663,1166,0,1,1,0,0,0,0
201487664,864,0,0,0,0,0,0,0
201487665,2158,19,21,21,20,20,20,20
201487666,2571,0,0,0,0,0,0,0
201487667,3592,3,1,21,1,1,1,1
201487668,160,0,0,0,0,0,0,0
201487669,1219,0,0,0,0,0,0,0
201487670,1748,0,0,0,3,2,2,2
201487671,1103,9,8,8,8,8,8,8
201487672,825,0,0,0,0,0,0,0
201487675,1409,47,44,44,43,43,43,43
201487677,1555,9,7,5,5,5,5,5
201487678,1278,19,17,12,10,10,10,10
201487679,827,0,3,2,0,0,0,0
201487680,1254,0,0,0,0,0,0,0
201487681,1225,46,41,40,40,38,38,38
201487682,1051,37,27,14,10,10,10,10
201487683,630,60,62,61,62,62,62,62
201487685,1380,156,155,152,151,150,150,149
201487686,1035,3,3,4,4,4,4,4
201487687,2486,35,42,39,34,34,34,34
201487688,4232,393,396,393,389,389,389,389
201487689,2355,248,237,233,209,205,224,222
201487691,4906,8,7,7,7,7,7,7
201487692,437,0,0,0,0,0,0,0
201487693,2545,0,0,0,0,0,0,0
201487694,216,0,0,0,0,0,0,0
201487695,1405,3,4,4,7,6,6,5
201487696,1508,39,40,33,24,24,24,24
201487697,1343,157,158,157,154,152,152,149
201487698,354,0,0,0,0,0,0,0
201487699,3131,0,0,0,0,0,0,0
201487700,1332,0,0,0,0,0,0,0
201487704,216,0,0,0,0,0,0,0
201487705,4840,0,0,0,0,0,0,0
201487706,99,0,0,0,0,0,0,0
201487711,2866,0,0,0,0,0,0,0
201487712,502,17,19,17,16,16,16,15
201487713,354,0,0,0,0,0,0,0
201487714,2966,52,51,50,50,51,51,49
201487716,2564,0,0,0,0,0,0,0
201487718,7376,0,0,0,0,0,0,0
201487719,1757,0,1,1,4,4,4,4
201487720,1882,3,3,3,2,2,2,1
201487721,609,0,1,1,0,0,0,0
201487723,299,0,0,0,0,0,0,0
201487724,296,0,0,0,0,0,0,0
201487725,885,0,0,0,0,0,0,0
201487726,166,0,0,0,0,0,0,0
201487727,962,0,1,1,2,2,2,2
201487730,1941,0,0,0,0,0,0,0
201487731,61,8,8,8,8,8,8,8
201487732,1046,1,1,1,1,1,1,1
201487733,1426,0,0,0,0,0,0,0
201487734,1380,1,3,2,2,2,2,1
201487736,1088,0,0,0,0,0,0,0
201487737,1385,0,0,0,0,0,0,0
201487738,856,0,0,0,0,0,0,0
201487739,3009,59,55,52,51,51,51,50
201487744,61,0,0,0,0,0,0,0
201487745,1334,0,0,0,0,0,0,0
201487746,2174,0,0,0,0,0,0,0
201487747,995,1,4,4,1,1,1,1
201487748,1162,0,1,0,0,0,0,0
201487749,1304,0,0,0,0,0,0,0
201487750,1543,3,3,11,5,5,5,5
201487751,536,6,6,5,5,5,5,5
201487752,1124,1,1,1,1,1,1,1
201487753,2100,2,1,1,2,2,2,2
201487754,1972,44,44,44,44,43,43,42
201487755,1671,12,9,11,2,2,2,2
201487757,5147,0,0,0,0,0,0,0
201487758,356,0,0,0,0,0,0,0
201487759,138,7,11,15,21,21,21,21
201487760,1988,5,7,5,5,6,6,6
201487761,1479,20,20,10,9,9,9,9
201487764,1464,0,0,0,3,3,3,3
201487765,1089,2,2,2,2,2,2,2
201487766,1451,0,0,0,0,0,0,0
201487767,456,39,36,36,37,37,37,37
201487771,3886,0,0,0,0,0,0,0
201487772,2989,10,9,9,7,7,7,7
201487773,483,0,0,0,0,0,0,0
201487774,4777,0,0,0,0,0,0,0
201487775,3090,3,4,2,1,1,1,1
201487776,951,5,2,2,1,1,1,1
201487779,999,0,0,0,0,0,0,0
201487780,3921,0,0,0,0,0,0,0
201487781,3704,864,855,852,844,843,843,840
201487782,1495,30,30,30,29,29,29,28
201487785,1717,0,0,0,0,0,0,0
201487786,1637,0,0,0,1,1,1,1
201487787,82,0,0,0,0,0,0,0
201487788,912,6,3,2,2,2,2,2
201487790,2170,20,29,25,18,18,18,18
201487791,551,0,0,0,0,0,0,0
201487792,2,0,0,0,0,0,0,0
201487793,1866,0,0,0,0,0,0,0
201487794,6950,0,0,0,0,0,0,0
201487795,517,0,0,0,0,0,0,0
201487796,9,3,3,2,1,1,1,1
201487799,7672,0,0,0,0,0,0,0
201487800,5058,0,0,0,0,0,0,0
201487801,1890,42,42,39,39,38,38,38
201487802,665,3,3,1,1,1,1,1
201487803,1028,0,2,3,0,0,0,0
201487804,1921,7,9,9,3,3,3,3
201487805,337,2,3,2,2,2,2,2
201487806,1219,0,0,0,0,0,0,0
201487807,2174,60,62,58,60,59,59,59
201487810,5195,249,237,213,211,210,211,202
201487811,8,2,2,2,2,2,2,2
201487812,2028,51,52,30,27,27,27,26
201487813,934,33,28,22,20,20,20,19
201487814,976,0,0,0,0,0,0,0
201487815,797,1,1,1,1,1,1,1
201487816,1073,4,3,3,4,4,4,4
201487817,744,0,0,0,0,0,0,0
201487818,1052,9,9,8,9,9,9,8
201487822,1107,0,0,0,0,0,0,0
201487823,945,0,0,0,0,0,0,0
201487824,1121,0,0,0,0,0,0,0
201487826,1897,3,3,2,2,2,2,2
201487827,990,3,3,3,3,3,3,3
201487828,1650,6,6,4,4,4,4,4
201487830,1348,0,1,0,0,0,0,0
201487831,7477,0,0,0,0,0,0,0
201487832,2232,30,31,29,26,26,26,26
201487833,48,0,0,0,0,0,0,0
201487834,906,0,0,0,0,0,0,0
201487835,1018,92,91,90,86,86,86,85
201487836,3672,1,1,1,1,1,1,1
201487837,1338,0,0,0,0,0,0,0
201487838,120,0,0,0,0,0,0,0
201487841,1481,0,0,0,0,0,0,0
201487842,2631,0,0,0,0,0,0,0
201487843,3308,2,2,2,2,2,2,2
201487844,3570,124,124,122,125,115,115,113
201487845,1389,3,3,2,2,2,2,2
201487849,1069,1,1,1,1,1,1,1
201487850,1941,19,19,15,18,19,19,18
201487851,3580,143,131,142,128,124,124,124
201487852,283,26,2,2,2,2,2,2
201487855,3482,367,366,364,364,363,363,357
201487856,72,0,0,0,0,0,0,0
201487857,1387,1,1,1,3,2,2,1
201487858,2921,321,323,304,301,299,299,294
201487866,1660,16,17,17,17,16,16,16
201487867,2571,21,7,6,6,6,6,5
201487869,1389,5,5,4,4,4,4,4
201487870,1265,40,39,35,33,33,33,32
201487872,1314,2,4,1,1,1,1,1
201487873,7028,6,6,3,1,1,1,1
201487874,539,36,36,32,24,24,24,24
201487875,890,45,43,43,27,21,21,21
201487876,2604,2,1,1,1,1,1,1
201487877,2106,4,2,3,4,4,4,4
201487879,3745,0,0,0,0,0,0,0
201487885,1267,8,6,10,5,5,5,3
201487886,1627,0,0,0,0,0,0,0
201487887,1790,0,2,0,0,0,0,0
201487888,3461,21,13,12,12,12,12,12
201487889,1101,204,200,202,197,194,194,193
201487890,1735,35,26,15,11,11,11,12
201487892,1739,0,0,0,0,0,0,0
201487893,3224,31,35,34,28,26,26,25
201487894,478,0,0,0,0,0,0,0
201487895,289,47,47,43,43,40,40,36
201487896,1781,4,6,5,4,4,4,3
201487897,1570,0,0,0,0,0,0,0
201487898,858,0,0,0,0,0,0,0
201487899,603,0,0,0,0,0,0,0
201487900,2598,0,0,0,3,3,3,2
201487901,5990,6,7,3,5,5,5,5
201487902,64,0,0,0,1,1,1,1
201487904,826,0,0,0,0,0,0,0
201487905,1024,0,0,0,0,0,0,0
201487906,2670,46,59,57,51,49,49,48
201487907,2190,39,43,40,33,33,33,29
201487912,1376,0,0,0,0,0,0,0
201487913,1425,0,1,0,0,0,0,0
201487915,1568,0,0,0,0,0,0,0
201487916,1440,0,0,0,0,0,0,0
201487917,310,0,0,0,0,0,0,0
201487918,2565,45,49,49,38,37,37,37
201487919,2272,70,80,75,56,56,56,56
201487923,973,1,2,0,0,0,0,0
201487924,1098,25,26,17,17,17,17,17
201487925,2737,4,5,5,4,4,4,2
201487926,1800,0,0,0,0,0,0,0
201487927,1177,37,40,28,27,26,26,21
201487928,81,0,2,0,0,0,0,0
201487929,1796,1,1,1,1,1,1,1
201487930,1747,39,41,40,38,38,38,38
201487935,921,107,103,102,94,94,94,94
201487936,351,2,0,0,1,1,1,1
201487938,952,4,4,4,4,4,4,4
201487939,1933,36,26,20,15,14,14,14
201487944,919,119,138,135,107,113,113,137
201487945,1902,65,89,84,51,41,41,41
201487948,6974,15,16,11,9,9,9,6
201487949,19,0,0,0,0,0,0,0
201487957,1693,0,0,0,0,0,0,0
201487958,600,0,0,0,0,0,0,0
201487960,1017,0,0,0,0,0,0,0
201487961,1641,89,82,74,70,71,71,70
201487962,743,17,17,17,18,18,18,18
201487963,1918,3,1,1,1,1,1,1
201487964,3360,0,2,0,0,0,0,0
201487966,2773,88,94,87,85,92,92,96
201487967,1012,0,0,0,0,0,0,0
201487968,594,4,4,4,4,4,4,5
201487969,142,6,6,3,3,3,3,3
201487970,5148,540,551,501,497,496,499,487
201487971,74,0,0,0,0,0,0,0
201487972,201,0,0,0,0,0,0,0
201487973,1006,7,5,5,5,5,5,5
201487976,1313,0,1,0,0,0,0,0
201487977,3753,7,8,8,8,8,8,8
201487978,1659,0,0,0,0,0,0,0
201487979,1459,63,64,64,64,63,63,63
201487980,1397,24,23,23,23,23,23,22
201487981,851,18,19,17,17,17,17,16
201487984,751,0,0,0,0,0,0,0
201487985,605,0,0,0,0,0,0,0
201487986,455,12,12,12,15,15,15,15
201487987,3136,239,228,218,217,209,209,209
201487988,5236,1001,990,977,973,971,971,967
201487991,1010,0,0,0,0,0,0,0
201487992,944,0,0,0,0,0,0,0
201487993,443,0,1,1,0,0,0,0
201487994,1743,758,752,751,751,751,751,751
201487995,582,52,52,52,52,52,53,53
201487996,454,0,0,0,0,0,0,0
201487997,1372,7,5,4,3,3,3,3
201488003,1982,0,0,0,0,0,0,0
201488006,3844,0,0,0,0,0,0,0
201488007,816,0,0,0,0,0,0,0
201488010,5869,10,13,13,18,18,19,17
201488011,1762,0,0,0,0,0,0,0
201488012,1024,3,2,1,1,1,1,1
201488016,1055,0,0,0,0,0,0,0
201488017,1273,2,12,11,3,3,3,3
201488018,904,1,3,3,3,3,3,3
201488019,3601,87,89,89,89,89,89,86
201488020,419,6,6,6,8,8,8,8
201488021,1703,84,81,78,74,74,74,73
201488022,3094,66,68,67,65,65,65,67
201488023,392,0,0,0,0,0,0,0
201488026,1472,0,0,0,0,0,0,0
201488027,671,0,0,0,0,0,0,0
201488028,3284,118,118,118,117,117,117,117
201488029,5380,8,3,3,7,7,8,8
201488031,357,182,181,160,160,160,160,160
201488032,2652,1,1,1,1,1,1,1
201488033,1140,0,1,0,0,0,0,0
201488037,1276,40,40,40,40,40,40,40
201488038,1373,10,10,4,4,4,4,4
201488040,226,0,0,0,0,0,0,0
201488041,909,0,0,0,1,1,1,1
201488042,586,7,7,7,7,7,7,7
201488044,1171,0,0,0,0,0,0,0
201488045,7,0,0,0,0,0,0,0
201488046,1478,1,1,1,1,1,1,1
201488047,915,168,168,162,159,159,159,159
201488048,1774,25,29,25,23,21,21,21
201488049,1665,10,10,6,6,5,5,5
201488050,3178,54,9,6,6,6,6,6
201488051,229,0,0,0,0,0,0,0
201488052,3161,0,0,0,0,0,0,0
201488053,938,0,0,0,0,0,0,0
201488054,538,0,0,0,0,0,0,0
201488055,121,0,0,0,0,0,0,0
201488056,5647,390,380,382,369,369,369,365
201488059,2312,8,2,0,0,0,0,0
201488060,1445,29,31,31,16,16,16,16
201488061,1093,0,0,0,0,0,0,0
201488063,1622,0,0,0,0,0,0,0
201488064,1175,0,0,0,0,0,0,0
201488065,128,0,0,0,0,0,0,0
201488066,1155,8,8,1,1,0,0,0
201488067,67,0,0,0,0,0,0,0
201488070,1571,556,550,540,537,537,537,527
201488072,424,19,18,18,17,17,17,17
201488073,1541,13,10,9,1,1,1,1
201488074,2735,45,46,44,44,44,44,40
201488075,1141,21,8,8,8,8,8,9
201488077,858,0,0,0,0,0,0,0
201488078,1187,0,0,0,0,0,0,0
201488079,1242,0,0,0,2,2,2,2
201488080,2669,75,56,48,45,45,45,45
201488082,597,0,0,0,0,0,0,0
201488083,500,0,0,0,0,0,0,0
201488084,2103,59,56,35,33,32,33,31
201488085,906,0,0,0,0,0,0,0
201488086,252,45,4,0,0,0,0,0
201488087,178,2,2,0,0,0,0,0
201488088,1115,0,0,0,0,0,0,0
201488089,2979,1,2,2,1,1,1,1
201488090,1263,3,4,4,3,3,3,3
201488091,912,0,0,0,0,0,0,0
201488093,488,0,0,0,0,0,0,0
201488094,1551,6,6,4,4,4,4,4
201488095,1398,0,0,0,0,0,0,0
201488096,4386,22,24,23,19,19,20,20
201488097,2405,511,516,518,511,511,511,505
201488098,1674,0,0,0,0,0,0,0
201488099,634,0,1,1,0,0,0,0
201488100,2816,8,9,7,10,7,7,7
201488102,2895,0,0,0,0,0,0,0
201488103,476,0,0,0,0,0,0,0
201488104,213,0,0,0,0,0,0,0
201488105,2005,6,8,7,6,6,6,6
201488106,1245,0,0,0,0,0,0,0
201488107,1718,34,34,34,33,33,33,33
201488108,2337,93,134,130,98,95,89,89
201488110,3049,0,0,0,0,0,0,0
201488111,1783,119,134,73,62,213,213,212
201488112,1588,1,1,1,1,1,1,1
201488113,1975,1,1,1,1,1,1,0
201488114,200,36,35,35,35,35,35,35
201488116,3754,20,25,21,17,17,17,17
201488117,438,23,23,20,20,20,20,19
201488118,1298,0,0,0,0,0,0,0
201488119,2451,17,17,17,78,75,75,75
201488120,2486,0,0,0,0,0,0,0
201488123,928,1,1,0,0,0,0,0
201488124,277,0,0,0,0,0,0,0
201488125,2643,56,55,45,44,44,44,44
201488126,455,4,4,4,4,4,4,4
201488128,523,0,0,0,0,0,0,0
201488129,4918,5,7,6,6,6,6,5
201488130,1001,28,15,15,17,15,15,15
201488131,933,2,2,2,2,2,2,2
201488132,1632,30,30,30,31,31,31,31
201488133,963,4,5,5,3,3,3,3
201488138,3015,15,14,11,11,11,11,10
201488140,157,1,1,1,1,1,1,1
201488141,2372,8,8,11,8,8,8,8
201488142,272,0,0,0,0,0,0,0
201488145,2047,26,29,29,26,26,26,25
201488146,479,28,37,34,32,32,32,32
201488147,228,5,1,1,0,0,0,0
201488148,750,0,0,0,0,0,0,0
201488153,1113,10,9,9,10,9,9,9
201488154,823,2,2,4,2,2,2,2
201488155,2688,83,86,66,71,72,72,72
201488156,3913,90,87,82,73,73,73,51
201488158,5172,12,13,8,8,8,8,8
201488161,1032,0,0,0,0,0,0,0
201488162,1116,0,0,0,0,11,11,9
201488163,1409,0,0,0,0,2,2,2
201488164,217,0,0,0,0,0,0,0
201488165,3993,42,44,42,31,29,29,28
201488166,52,0,0,0,0,0,0,0
201488167,1453,0,0,0,0,0,0,0
201488168,875,0,0,0,0,0,0,0
201488169,3089,0,1,1,0,0,0,0
201488170,2344,64,65,64,55,53,53,52
201488174,1150,0,0,0,0,0,0,0
201488175,3024,249,243,235,231,230,230,225
201488176,1262,16,17,16,16,16,16,1
201488177,108,0,0,0,0,0,0,0
201488180,198,0,0,0,0,0,0,0
201488181,277,0,0,0,0,0,0,0
201488184,3496,7,3,2,2,1,1,1
201488185,3508,1,1,1,1,1,1,1
201488186,1374,0,0,0,2,2,2,2
201488187,954,3,4,4,6,6,6,6
201488190,1424,0,0,0,0,0,0,0
201488191,1312,0,0,0,0,0,0,0
201488192,4359,162,163,157,155,155,155,149
201488193,4525,1,1,1,1,1,1,1
201488194,40,0,0,0,0,0,0,0
201488195,1182,0,0,0,0,0,0,0
201488197,2141,0,0,0,0,0,0,0
201488198,2537,2,2,2,2,2,2,2
201488199,823,3,3,3,3,3,3,3
201488200,3996,10,10,9,10,10,10,7
201488201,1287,0,0,0,0,0,0,0
201488203,294,42,42,42,42,42,42,41
201488204,1681,11,11,11,11,11,11,11
201488205,2534,8,8,5,5,5,5,5
201488206,970,0,0,0,0,0,0,0
201488207,2120,0,0,0,0,0,0,0
201488208,1007,304,336,218,206,496,496,494
201488209,252,67,85,42,42,171,171,170
201488210,1375,17,14,9,6,6,6,6
201488211,1703,384,388,360,359,357,356,356
201488212,976,12,12,12,12,12,12,12
201488214,3,2,2,2,2,2,2,2
201488215,1459,3,4,3,6,6,6,6
201488216,3548,38,33,27,27,25,25,25
201488217,830,0,0,0,0,0,0,0
201488220,5,5,5,5,5,5,5,5
201488221,1247,72,100,23,23,216,218,218
201488224,1362,3,1,1,1,1,1,1
201488225,1373,145,129,121,124,124,124,124
201488227,527,2,1,3,1,1,1,1
201488228,1819,0,0,0,0,0,0,0
201488229,1860,63,62,67,40,38,38,20
201488230,4205,37,39,39,37,35,35,33
201488232,1221,0,0,0,0,0,0,0
201488233,1004,0,0,0,0,0,0,0
201488234,1422,2,2,2,2,2,2,2
201488235,2400,24,25,22,25,25,25,25
201488236,1488,1,1,1,1,1,1,1
201488237,1243,0,0,0,1,1,1,0
201488240,1261,279,282,287,285,285,285,282
201488241,2839,162,159,159,159,158,158,157
201488242,511,10,11,11,13,12,12,12
201488243,1763,101,102,102,100,100,100,100
201488244,1,1,1,1,1,1,1,1
201488245,1026,0,0,0,0,0,0,0
201488246,1504,0,0,0,0,0,0,0
201488247,221,0,0,0,0,0,0,0
201488251,1098,0,0,0,0,0,0,0
201488252,1060,0,0,0,0,0,0,0
201488253,63,0,0,0,0,0,0,0
201488254,697,10,10,10,11,11,11,11
201488255,337,18,16,9,7,7,7,7
201488256,2849,6,3,3,4,2,2,2
201488257,168,1,1,1,1,1,1,1
201488258,89,34,35,41,19,19,19,19
201488259,177,34,36,31,29,29,29,29
201488260,1042,13,15,14,13,13,13,12
201488261,574,0,0,0,0,0,0,0
201488262,579,58,62,65,61,61,63,63
201488263,1037,1,1,0,0,0,0,0
201488264,1096,3,4,4,0,0,0,0
201488265,1722,3,4,4,3,3,3,3
201488266,775,0,0,0,0,0,0,0
201488268,3621,0,0,0,0,0,0,0
201488269,26,0,0,0,0,0,0,0
201488270,1455,22,28,18,17,16,16,15
201488271,2304,117,120,102,100,161,162,161
201488272,321,38,38,38,38,38,38,38
201488273,108,89,91,89,87,87,87,87
201488274,2007,795,798,789,788,786,786,786
201488275,911,0,1,1,0,0,0,0
201488276,999,0,0,0,4,4,4,4
201488282,1103,54,52,52,52,52,53,53
201488283,3596,59,59,59,60,60,60,58
201488285,940,94,97,71,68,161,161,159
201488286,159,158,159,157,157,159,159,159
201488287,834,0,1,1,0,0,0,0
201488290,934,43,41,37,36,34,34,34
201488291,907,0,1,0,0,0,0,0
201488294,1761,233,233,235,237,237,237,237
201488295,263,14,14,14,14,14,14,14
201488296,427,18,18,18,18,18,18,18
201488297,363,1,1,1,1,1,1,1
201488298,676,0,0,0,2,2,2,2
201488299,3089,7,7,6,4,4,4,4
201488300,317,0,0,0,0,0,0,0
201488301,2453,0,0,0,0,0,0,0
201488302,118,0,0,0,0,0,0,0
201488303,2,0,0,0,0,0,0,0
201488304,202,28,28,27,26,26,26,26
201488305,4432,38,36,33,21,21,21,21
201488306,1026,19,18,17,18,18,18,18
201488307,2026,9,11,10,12,12,12,12
201488308,2892,0,0,0,0,0,0,1
201488309,833,0,0,0,0,0,0,0
201488310,3013,300,297,289,271,271,271,271
201488314,1778,0,0,0,0,0,0,0
201488315,20,0,0,0,0,0,0,0
201488316,295,24,23,23,23,23,23,22
201488318,3074,37,36,25,25,25,25,25
201488319,13,0,0,0,0,0,0,0
201488320,3639,411,400,374,369,367,366,366
201488321,844,0,0,0,0,0,0,0
201488322,166,0,0,0,0,0,0,0
201488323,2324,0,0,0,0,0,0,0
201488325,1520,2,2,2,2,1,1,1
201488326,300,49,49,48,48,48,48,48
201488327,72,0,0,0,0,0,0,0
201488328,1672,173,163,163,157,156,156,156
201488329,203,0,0,0,0,0,0,0
201488330,644,9,8,8,8,8,8,8
201488333,2690,43,42,38,38,38,38,37
201488334,1764,29,38,32,24,24,24,23
201488335,889,44,44,41,41,41,41,41
201488336,1372,0,0,0,0,0,0,0
201488337,494,0,0,0,0,0,0,0
201488338,1636,1,2,9,5,5,5,5
201488339,2033,62,29,25,21,21,21,12
201488340,442,13,12,7,7,7,7,7
201488343,2408,0,0,0,0,0,0,0
201488344,445,114,114,113,114,114,114,114
201488345,2508,4,4,4,3,3,3,3
201488346,3191,111,76,71,60,59,59,59
201488347,2588,30,29,27,24,23,23,22
201488349,1449,9,11,11,10,10,10,10
201488350,588,5,6,7,9,8,8,8
201488351,1589,2,1,1,3,3,3,4
201488352,1298,8,6,10,10,10,10,10
201488353,1249,29,8,9,4,4,4,4
201488354,1794,70,62,65,49,37,37,37
201488355,1207,5,5,5,8,8,8,8
201488356,2092,79,77,79,81,81,81,81
201488357,451,1,1,1,7,7,7,7
201488360,1365,0,0,0,0,0,0,0
201488361,3888,43,41,35,30,30,31,30
201488362,586,0,0,0,0,0,0,0
201488363,1514,1,1,1,1,1,1,1
201488364,148,0,0,0,0,0,0,0
201488365,1291,6,6,4,3,3,3,3
201488366,1829,6,1,0,1,1,1,1
201488367,1254,2,2,2,2,2,2,2
201488368,6149,0,0,0,0,0,0,0
201488369,1597,103,98,93,92,92,92,89
201488370,248,0,0,0,1,0,0,0
201488371,217,0,2,2,1,1,1,1
201488372,1433,3,3,3,2,1,1,1
201488373,496,1,2,2,1,1,1,1
201488374,22,10,7,8,5,4,4,4
201488377,1702,82,91,91,83,83,83,83
201488378,711,359,359,359,358,358,358,357
201488379,1099,7,6,6,6,6,6,6
201488380,994,12,12,12,12,12,12,12
201488381,1881,21,18,17,17,17,17,0
201488382,2340,346,345,344,343,343,343,340
201488383,218,218,218,212,212,218,218,218
201488384,57,0,0,0,0,0,0,0
201488385,864,0,0,0,0,0,0,0
201488386,68,0,0,0,0,0,0,0
201488388,2383,0,0,0,0,0,0,0
201488389,3646,7,9,6,7,5,5,5
201488390,1085,2,1,1,2,2,2,2
201488393,2743,0,0,0,0,0,0,0
201488394,4155,4,3,1,1,1,1,1
201488395,2000,1,0,0,0,0,0,0
201488396,2378,0,0,0,3,3,3,3
201488397,798,1,3,3,2,2,2,2
201488398,2534,528,500,480,472,471,471,466
201488399,1137,3,3,3,3,3,3,3
201488400,65,18,18,18,19,19,19,19
201488401,442,87,72,72,66,66,66,66
201488402,6236,353,336,317,308,305,305,303
201488403,1037,1,1,1,1,1,1,1
201488404,1763,234,185,195,147,143,143,142
201488405,832,14,13,13,11,11,11,1
201488408,441,15,15,15,12,12,12,12
201488409,962,45,41,41,39,39,39,37
201488413,2561,0,1,0,0,0,0,0
201488414,2030,38,36,34,36,35,35,35
201488415,9679,0,0,0,0,0,0,0
201488416,1879,2,2,2,2,2,2,2
201488417,1275,0,0,0,0,0,0,0
201488418,9668,30,16,8,13,12,12,11
201488419,55,47,47,47,47,47,47,47
201488420,1025,87,88,88,87,87,87,87
201488422,872,0,0,0,0,0,0,0
201488423,2308,0,0,0,0,0,0,1
201488427,10,0,0,0,0,0,0,0
201488428,1882,6,5,2,4,3,4,3
201488429,1122,2,1,0,0,0,0,0
201488430,188,0,0,0,0,0,0,0
201488431,949,0,0,0,0,0,0,0
201488432,328,0,0,0,0,0,0,0
201488435,2062,0,0,0,0,0,0,0
201488436,2187,159,156,153,147,145,145,145
201488442,1330,43,44,42,42,42,42,42
201488443,785,0,1,1,1,1,1,1
201488444,3479,31,28,28,29,29,29,29
201488446,908,0,0,0,0,0,0,0
201488447,874,77,72,70,72,70,70,70
201488448,180,0,0,0,1,1,1,1
201488449,1188,0,0,0,2,2,2,0
201488452,3343,125,132,100,96,202,202,202
201488453,1691,6,6,10,10,10,11,11
201488454,12,0,0,0,0,0,0,0
201488456,3434,8,7,7,8,8,8,8
201488457,2373,79,88,86,80,80,80,80
201488458,1339,36,36,35,33,32,32,31
201488459,929,90,84,78,73,66,66,65
201488460,1430,79,73,69,68,57,57,57
201488461,339,1,1,1,1,1,1,1
201488463,464,0,0,0,0,0,0,0
201488464,910,0,0,0,0,0,0,0
201488466,3302,24,19,17,17,16,17,17
201488467,449,0,0,0,0,0,0,0
201488468,2113,101,101,97,96,96,96,96
201488469,1482,31,23,22,24,24,24,22
201488470,859,81,81,77,77,77,77,77
201488471,1519,1,0,0,0,0,0,0
201488474,1205,0,0,0,0,0,0,0
201488475,659,1,4,2,1,1,1,1
201488476,2343,7,5,5,4,4,4,4
201488478,1028,236,238,237,237,237,237,236
201488480,1320,0,0,0,0,0,0,0
201488481,1831,0,0,0,0,0,0,0
201488482,586,297,297,297,297,297,297,297
201488483,1727,78,80,80,79,79,79,79
201488484,3169,28,27,26,22,22,22,22
201488485,0,0,0,0,0,0,0,0
201488486,0,0,0,0,0,0,0,0
201488490,2334,96,98,97,96,96,96,96
201488491,1,1,1,1,1,1,1,1
201488492,1407,63,61,60,52,52,52,52
201488493,514,0,0,0,0,0,0,0
201488496,2599,33,30,26,22,21,21,21
201488497,889,1,1,1,1,1,1,1
201488498,123,61,61,61,61,61,61,61
201488499,966,60,58,57,55,55,55,53
201488500,30,0,0,0,0,0,0,0
201488503,2407,3,4,2,1,1,1,1
201488504,95,0,0,0,0,0,0,0
201488505,904,0,0,0,0,0,0,0
201488506,1149,20,16,15,14,12,12,12
201488510,2576,48,43,39,38,38,38,38
201488511,950,0,0,0,0,0,0,0
201488514,1730,4,1,1,15,13,13,10
201488520,1865,597,624,543,536,758,758,757
201488521,426,19,16,6,4,4,4,4
201488522,1257,241,234,233,222,212,212,212
201488524,2279,81,18,15,14,14,14,14
201488528,1600,73,71,67,66,66,67,66
201488529,1250,30,35,31,28,28,28,28
201488530,1965,6,5,6,5,4,4,4
201488531,4351,2,2,2,2,2,2,2
201488532,1929,0,0,0,0,0,0,0
201488533,1877,1,1,1,1,1,1,1
201488534,730,24,21,20,20,19,19,18
201488535,1777,40,44,43,43,43,43,43
201488536,1328,0,2,2,2,2,2,2
201488537,1841,83,72,62,60,57,57,57
201488538,1915,27,30,23,17,17,17,17
201488541,2561,37,38,33,32,32,32,32
201488542,3159,0,0,0,0,0,0,0
201488543,1007,224,230,200,179,287,287,285
201488544,1120,26,27,26,26,26,26,26
201488545,1833,54,62,63,64,63,63,62
201488547,1436,4,4,0,0,0,0,0
201488548,1012,51,43,49,34,34,34,32
201488549,973,6,7,6,5,5,5,5
201488550,1207,27,20,14,13,11,11,11
201488551,264,0,0,0,0,0,0,0
201488552,158,3,2,0,0,0,0,0
201488553,4308,16,21,16,19,17,17,17
201488554,968,0,0,0,0,0,0,0
201488555,25,1,0,0,0,0,0,0
201488556,1711,3,4,4,7,7,7,4
201488558,1045,4,3,0,0,0,0,0
201488559,1215,0,0,0,0,0,0,0
201488560,138,0,0,0,0,0,0,0
201488561,1298,87,86,86,87,87,87,85
201488562,1267,10,10,10,13,12,12,12
201488563,2206,35,38,35,34,34,35,34
201488564,61,0,0,0,0,0,0,0
201488565,0,0,0,0,0,0,0,0
201488568,1814,0,0,0,0,0,0,0
201488569,2474,267,269,266,260,260,260,258
201488570,1147,0,0,0,0,0,0,0
201488571,1763,0,0,0,0,0,0,0
201488572,1620,19,21,23,18,18,18,16
201488576,848,0,0,0,0,0,0,0
201488577,2548,3,3,1,1,1,1,1
201488578,1448,50,51,54,49,48,48,44
201488579,179,0,0,0,0,0,0,0
201488580,3054,0,0,1,0,0,0,0
201488581,870,0,0,0,0,0,0,0
201488584,1045,3,2,2,2,2,2,2
201488585,2347,42,40,38,37,37,37,38
201488586,877,0,0,0,0,0,0,0
