"HydroID","cnt","openwater_2002_sum","openwater_2002_pct"
201482392,0,0,NA
201482264,0,0,NA
201482444,0,0,NA
201482255,0,0,NA
201482314,0,0,NA
201482329,0,0,NA
201482365,0,0,NA
201482265,0,0,NA
201482476,0,0,NA
201482294,0,0,NA
201482538,0,0,NA
201482386,0,0,NA
201482317,2343,48,0.0204865556978233
201482333,0,0,NA
201482369,0,0,NA
201482505,0,0,NA
201482364,0,0,NA
201482361,1026,1,0.000974658869395711
201482362,910,0,0
201482656,2724,80,0.0293685756240822
201482780,2887,37,0.0128160720471077
201482387,0,0,NA
201482692,0,0,NA
201482670,0,0,NA
201482435,0,0,NA
201482556,1849,21,0.0113574905354246
201482430,0,0,NA
201482391,0,0,NA
201482409,0,0,NA
201482467,2405,4,0.00166320166320166
201482649,2590,145,0.055984555984556
201482543,0,0,NA
201482456,0,0,NA
201482681,0,0,NA
201482740,2328,26,0.0111683848797251
201482628,0,0,NA
201482548,960,8,0.00833333333333333
201482491,0,0,NA
201482671,0,0,NA
201482564,0,0,NA
201482663,0,0,NA
201482557,965,0,0
201482549,1734,0,0
201482655,5093,185,0.0363243667779305
201482566,0,0,NA
201482715,0,0,NA
201482735,2622,12,0.0045766590389016
201482982,4266,423,0.0991561181434599
201482736,1661,47,0.0282962071041541
201482650,228,0,0
201482658,0,0,NA
201482577,0,0,NA
201482585,0,0,NA
201482627,0,0,NA
201482983,3275,118,0.036030534351145
201482709,0,0,NA
201482714,0,0,NA
201482686,0,0,NA
201482759,407,20,0.0491400491400491
201482800,0,0,NA
201482755,0,0,NA
201482931,0,0,NA
201482683,0,0,NA
201482738,0,0,NA
201482687,0,0,NA
201482747,1057,8,0.0075685903500473
201482716,0,0,NA
201482786,0,0,NA
201482910,4102,63,0.015358361774744
201482869,1274,0,0
201482776,0,0,NA
201482760,73,1,0.0136986301369863
201482781,1246,36,0.028892455858748
201482801,0,0,NA
201482868,1090,8,0.0073394495412844
201482765,845,8,0.00946745562130178
201482779,342,10,0.0292397660818713
201482899,1613,5,0.00309981401115933
201482926,1912,88,0.0460251046025105
201482788,160,0,0
201483020,0,0,NA
201482819,0,0,NA
201482919,1360,25,0.0183823529411765
201482838,0,0,NA
201482829,0,0,NA
201482877,0,0,NA
201482903,1050,13,0.0123809523809524
201482805,441,67,0.151927437641723
201482937,1317,1,0.000759301442672741
201482820,0,0,NA
201482828,0,0,NA
201482895,0,0,NA
201482915,0,0,NA
201482941,0,0,NA
201483015,1356,7,0.0051622418879056
201482911,1249,65,0.0520416333066453
201483044,0,0,NA
201482927,1036,0,0
201483098,0,0,NA
201482920,97,0,0
201482904,988,1,0.00101214574898785
201483183,2864,108,0.0377094972067039
201482966,1783,0,0
201482945,118,0,0
201482939,936,4,0.00427350427350427
201482965,281,0,0
201483025,0,0,NA
201483018,0,0,NA
201483053,575,7,0.0121739130434783
201482961,1371,46,0.0335521517140773
201483070,631,0,0
201483019,0,0,NA
201483174,0,0,NA
201483205,1510,56,0.0370860927152318
201483140,2354,19,0.008071367884452
201483014,2336,55,0.0235445205479452
201483234,3756,6,0.00159744408945687
201483054,1052,10,0.00950570342205323
201483033,0,0,NA
201483295,2675,49,0.0183177570093458
201483062,140,12,0.0857142857142857
201483031,1405,65,0.0462633451957295
201483039,0,0,NA
201483115,0,0,NA
201483128,0,0,NA
201483254,2465,88,0.0356997971602434
201483150,0,0,NA
201483050,0,0,NA
201483091,0,0,NA
201483154,0,0,NA
201483116,1626,119,0.0731857318573186
201483204,1214,42,0.0345963756177924
201483433,3496,146,0.0417620137299771
201483119,0,0,NA
201483141,1996,8,0.00400801603206413
201483198,0,0,NA
201483319,2172,5,0.00230202578268877
201483120,0,0,NA
201483127,0,0,NA
201483143,0,0,NA
201483160,0,0,NA
201483387,4775,24,0.0050261780104712
201483139,681,133,0.195301027900147
201483156,37,0,0
201483252,0,0,NA
201483285,0,0,NA
201483296,2234,74,0.0331244404655327
201483339,1592,25,0.0157035175879397
201483215,2313,18,0.00778210116731518
201483159,0,0,NA
201483272,0,0,NA
201483335,0,0,NA
201483233,2527,35,0.0138504155124654
201483250,0,0,NA
201483185,0,0,NA
201483242,381,104,0.272965879265092
201483276,1313,18,0.0137090632140137
201483401,3405,56,0.0164464023494861
201483325,1285,4,0.00311284046692607
201483435,2952,524,0.177506775067751
201483219,436,0,0
201483220,2834,525,0.185250529287227
201483218,824,2,0.00242718446601942
201483299,3322,17,0.00511739915713426
201483343,1232,34,0.0275974025974026
201483328,630,75,0.119047619047619
201483471,0,0,NA
201483327,441,16,0.036281179138322
201483338,1251,41,0.0327737809752198
201483311,1546,30,0.019404915912031
201483255,897,5,0.00557413600891862
201483398,0,0,NA
201483336,0,0,NA
201483402,381,9,0.0236220472440945
201483570,0,0,NA
201483284,0,0,NA
201483575,0,0,NA
201483324,2231,11,0.0049305244285074
201483477,1714,16,0.00933488914819136
201483329,1544,191,0.123704663212435
201483846,0,0,NA
201483400,1813,56,0.0308880308880309
201483326,1,0,0
201483394,144,1,0.00694444444444444
201483376,979,12,0.0122574055158325
201483643,2865,77,0.0268760907504363
201483347,279,56,0.200716845878136
201483423,0,0,NA
201483789,3874,2,0.000516262261228704
201483434,1489,243,0.163196776359973
201483493,0,0,NA
201483633,2134,47,0.0220243673851921
201483409,1218,66,0.0541871921182266
201483388,1060,0,0
201483543,1755,0,0
201483432,1145,3,0.00262008733624454
201483751,0,0,NA
201483454,561,8,0.0142602495543672
201483403,879,3,0.00341296928327645
201483464,124,0,0
201483422,0,0,NA
201483421,1816,33,0.0181718061674009
201483476,851,158,0.18566392479436
201483436,917,81,0.0883315158124318
201483739,0,0,NA
201483559,0,0,NA
201483589,1408,13,0.00923295454545455
201483481,1184,34,0.0287162162162162
201483550,0,0,NA
201483557,1695,91,0.0536873156342183
201483498,239,98,0.410041841004184
201483585,355,11,0.0309859154929577
201483544,1005,2,0.00199004975124378
201483584,3353,54,0.0161049806143752
201483693,2567,0,0
201483497,972,0,0
201483595,856,9,0.0105140186915888
201483492,0,0,NA
201483787,2723,365,0.134043334557473
201483506,1031,2,0.00193986420950533
201483572,468,0,0
201483752,0,0,NA
201483540,1766,8,0.00453001132502831
201483641,1098,218,0.198542805100182
201483617,2446,12,0.00490596892886345
201483574,0,0,NA
201483573,1482,9,0.00607287449392713
201483640,470,0,0
201483763,0,0,NA
201483582,0,0,NA
201483605,0,0,NA
201483600,969,0,0
201483563,2706,23,0.00849963045084996
201483933,2176,578,0.265625
201483738,0,0,NA
201483581,0,0,NA
201483637,0,0,NA
201483638,0,0,NA
201483692,2016,0,0
201483835,943,10,0.0106044538706257
201483580,0,0,NA
201483635,1294,231,0.178516228748068
201483586,0,0,NA
201483689,1096,0,0
201483601,866,4,0.0046189376443418
201483622,983,5,0.00508646998982706
201483737,0,0,NA
201483706,2260,34,0.0150442477876106
201483645,0,0,NA
201483794,2638,1000,0.379075056861259
201483604,226,0,0
201484085,8182,252,0.0307993155707651
201483793,1317,76,0.0577069096431283
201483767,3313,66,0.0199215212798068
201483764,0,0,NA
201483716,0,0,NA
201483857,2210,11,0.00497737556561086
201483723,0,0,NA
201483634,1060,1,0.000943396226415094
201483670,1269,98,0.0772261623325453
201483642,44,0,0
201483962,2659,97,0.0364798796540053
201483688,1362,28,0.0205580029368576
201483733,404,40,0.099009900990099
201483946,0,0,NA
201483660,1697,50,0.0294637595757219
201483840,2169,64,0.0295066851083449
201483665,65,65,1
201483771,1092,22,0.0201465201465201
201483652,1029,11,0.010689990281827
201483836,2525,22,0.00871287128712871
201483735,1085,0,0
201483669,510,90,0.176470588235294
201484121,5098,927,0.181836014123186
201483717,0,0,NA
201484035,2625,79,0.0300952380952381
201483766,413,0,0
201483746,0,0,NA
201483734,509,33,0.0648330058939096
201483742,3154,2,0.000634115409004439
201483821,0,0,NA
201483964,0,0,NA
201483910,2226,67,0.0300988319856244
201483905,0,0,NA
201483884,344,0,0
201483790,1741,332,0.190695002871913
201483863,1310,3,0.00229007633587786
201483801,1149,8,0.00696257615317668
201483741,4,3,0.75
201483819,0,0,NA
201483820,0,0,NA
201483781,1552,89,0.0573453608247423
201483921,2153,218,0.101254064096609
201483818,0,0,NA
201483982,0,0,NA
201483769,0,0,NA
201483945,0,0,NA
201483949,2502,72,0.0287769784172662
201483788,1158,12,0.0103626943005181
201483830,0,0,NA
201483950,1974,112,0.0567375886524823
201483879,722,168,0.232686980609418
201483935,0,0,NA
201483963,1831,78,0.042599672310213
201483875,634,1,0.00157728706624606
201483951,885,280,0.31638418079096
201483977,0,0,NA
201484082,0,0,NA
201483911,769,0,0
201483848,854,48,0.0562060889929742
201483858,78,17,0.217948717948718
201484280,3547,16,0.00451085424302227
201484108,0,0,NA
201484060,1305,13,0.00996168582375479
201484073,0,0,NA
201483876,950,0,0
201483952,1383,84,0.0607375271149675
201484384,3040,73,0.0240131578947368
201483899,909,21,0.0231023102310231
201483922,1699,41,0.024131842260153
201484276,3095,377,0.121809369951535
201484086,3045,10,0.00328407224958949
201483994,0,0,NA
201484041,0,0,NA
201484012,603,0,0
201484071,1171,239,0.204099060631939
201483934,2586,159,0.0614849187935035
201484115,1156,128,0.110726643598616
201483988,0,0,NA
201483987,0,0,NA
201483959,0,0,NA
201484338,3488,4,0.00114678899082569
201484136,682,0,0
201484265,2304,199,0.0863715277777778
201484175,1340,441,0.32910447761194
201484229,2223,134,0.0602789023841655
201484286,2558,40,0.0156372165754496
201483967,1849,326,0.1763115197404
201484011,1385,11,0.00794223826714801
201484000,0,0,NA
201484029,3164,128,0.0404551201011378
201484122,0,0,NA
201484320,1577,0,0
201484305,3649,0,0
201484017,1111,235,0.211521152115212
201484264,1084,0,0
201484158,0,0,NA
201484156,2110,3,0.0014218009478673
201484188,909,1,0.0011001100110011
201484412,4657,0,0
201484045,1445,19,0.0131487889273356
201484051,85,1,0.0117647058823529
201484046,57,0,0
201484129,0,0,NA
201484145,1366,0,0
201484263,394,0,0
201484127,1217,220,0.180772391125719
201484190,1565,0,0
201484050,871,2,0.00229621125143513
201484187,2004,62,0.030938123752495
201484065,1449,0,0
201484201,1326,5,0.00377073906485671
201484192,1864,15,0.00804721030042918
201484076,2030,2,0.000985221674876847
201484287,1706,11,0.00644783118405627
201484180,475,11,0.0231578947368421
201484107,0,0,NA
201484130,0,0,NA
201484081,0,0,NA
201484555,0,0,NA
201484196,979,209,0.213483146067416
201484114,413,94,0.227602905569007
201484195,3046,426,0.139855548260013
201484123,0,0,NA
201484425,2064,0,0
201484148,3742,0,0
201484230,671,17,0.0253353204172876
201484218,0,0,NA
201484139,815,0,0
201484462,2490,102,0.0409638554216867
201484189,1129,9,0.00797165633303809
201484154,0,0,NA
201484140,19,0,0
201484179,1450,45,0.0310344827586207
201484278,457,0,0
201484392,1997,7,0.00350525788683025
201484378,2086,30,0.0143815915627996
201484379,1221,446,0.365274365274365
201484335,135,0,0
201484238,0,0,NA
201484219,1265,0,0
201484200,1280,15,0.01171875
201484194,1944,253,0.130144032921811
201484277,1541,423,0.2744970798183
201484186,121,101,0.834710743801653
201484228,776,7,0.00902061855670103
201484404,3482,28,0.0080413555427915
201484193,2,0,0
201484418,1543,156,0.101101749837978
201484327,1964,51,0.0259674134419552
201484266,208,0,0
201484419,1459,267,0.183002056202879
201484329,1290,0,0
201484521,0,0,NA
201484311,0,0,NA
201484300,1054,0,0
201484284,0,0,NA
201484247,106,0,0
201484403,918,93,0.101307189542484
201484246,474,9,0.0189873417721519
201484274,699,8,0.011444921316166
201484243,864,1,0.00115740740740741
201484371,1687,3,0.001778304682869
201484281,433,0,0
201484789,2502,95,0.0379696243005595
201484424,1754,0,0
201484377,9339,0,0
201484292,748,2,0.00267379679144385
201484882,5361,23,0.00429024435739601
201484518,2605,154,0.0591170825335893
201484563,2032,32,0.015748031496063
201484282,31,13,0.419354838709677
201484355,1035,91,0.0879227053140097
201484467,3762,0,0
201484306,1020,54,0.0529411764705882
201484417,547,0,0
201484460,0,0,NA
201484450,0,0,NA
201484337,286,0,0
201484393,1462,3,0.00205198358413133
201484451,1432,0,0
201484317,345,2,0.00579710144927536
201484515,0,0,NA
201484336,164,16,0.0975609756097561
201484328,1252,0,0
201484411,3662,0,0
201484339,917,1,0.00109051254089422
201484406,345,0,0
201484341,0,0,NA
201484523,713,0,0
201484415,2893,2,0.000691323885240235
201484361,43,0,0
201484615,1862,0,0
201484477,2137,1,0.000467945718296678
201484575,3692,92,0.0249187432286024
201484394,1153,10,0.00867302688638335
201484416,1008,0,0
201484367,941,0,0
201484577,3321,0,0
201484405,1309,19,0.014514896867838
201484478,1993,42,0.0210737581535374
201484385,1244,443,0.356109324758842
201484561,1095,0,0
201484381,941,18,0.0191285866099894
201484382,4,0,0
201484440,146,146,1
201484484,1440,3,0.00208333333333333
201484383,65,0,0
201484391,26,2,0.0769230769230769
201484639,3713,9,0.00242391597091301
201484461,157,16,0.101910828025478
201484453,713,122,0.171107994389902
201484439,3423,1901,0.555360794624598
201484503,883,9,0.0101925254813137
201484626,1075,1,0.000930232558139535
201484599,1255,0,0
201484714,2304,0,0
201484533,2093,0,0
201484674,1268,14,0.0110410094637224
201484541,519,27,0.0520231213872832
201484452,142,61,0.429577464788732
201484529,419,0,0
201484530,1548,0,0
201484668,6266,0,0
201484522,180,0,0
201484527,2276,47,0.0206502636203866
201484466,1212,0,0
201484616,2151,56,0.0260344026034403
201484483,0,0,NA
201484585,0,0,NA
201484620,1410,15,0.0106382978723404
201484543,248,0,0
201484568,1740,88,0.0505747126436782
201484658,6,0,0
201484787,5472,0,0
201484598,570,128,0.224561403508772
201484492,1174,0,0
201484502,898,0,0
201484542,893,3,0.00335946248600224
201484511,225,0,0
201484600,300,0,0
201484791,3492,0,0
201484794,2143,0,0
201484556,6008,2418,0.402463382157124
201485054,335,0,0
201484526,1253,11,0.00877893056664006
201484823,4761,0,0
201484540,18,5,0.277777777777778
201484792,2464,0,0
201484548,246,2,0.00813008130081301
201484574,442,16,0.0361990950226244
201484710,1822,12,0.00658616904500549
201484734,4246,0,0
201484587,166,16,0.0963855421686747
201484584,1065,85,0.07981220657277
201485390,8101,0,0
201485178,4741,66,0.0139211136890951
201484617,425,20,0.0470588235294118
201484586,576,0,0
201484601,837,12,0.014336917562724
201484633,1907,34,0.0178290508652333
201484677,1906,0,0
201484830,1622,224,0.13810110974106
201484637,1926,49,0.0254413291796469
201484795,1085,0,0
201484606,87,1,0.0114942528735632
201484839,2289,0,0
201484836,1646,47,0.0285540704738761
201484816,1836,34,0.0185185185185185
201484719,1287,0,0
201484709,2351,203,0.0863462356444066
201484636,856,1,0.00116822429906542
201484696,2217,0,0
201484662,1338,0,0
201484692,410,1,0.0024390243902439
201484654,904,1,0.00110619469026549
201484643,860,0,0
201484663,2460,1,0.00040650406504065
201485014,2004,61,0.030439121756487
201484769,1205,7,0.00580912863070539
201484741,595,3,0.00504201680672269
201484786,2072,0,0
201484644,928,3,0.00323275862068966
201484701,157,1,0.00636942675159236
201484997,2411,33,0.0136872666943177
201484805,1616,0,0
201484755,1886,0,0
201484749,1943,1,0.000514668039114771
201484808,1115,0,0
201484736,1667,0,0
201484740,999,0,0
201484735,2287,0,0
201484998,2886,51,0.0176715176715177
201484853,0,0,NA
201484723,884,0,0
201485194,2333,184,0.0788684097728247
201484700,1302,5,0.00384024577572965
201484699,1020,1,0.000980392156862745
201484715,299,0,0
201484748,93,0,0
201484999,1736,2,0.00115207373271889
201484778,286,24,0.0839160839160839
201485019,1405,0,0
201484817,1110,124,0.111711711711712
201484739,860,3,0.00348837209302326
201484852,0,0,NA
201484785,3199,0,0
201484893,2461,154,0.0625761885412434
201484891,1432,0,0
201484827,160,0,0
201484747,879,0,0
201484845,186,0,0
201484922,936,62,0.0662393162393162
201484911,2784,141,0.0506465517241379
201485064,3200,2,0.000625
201484826,2048,0,0
201484773,997,0,0
201484968,2569,0,0
201484834,750,3,0.004
201484844,414,23,0.0555555555555556
201484952,657,0,0
201484934,1311,1,0.0007627765064836
201484936,1843,17,0.00922409115572436
201484941,1618,0,0
201484946,1631,18,0.0110361741263029
201484984,1783,0,0
201484919,3231,0,0
201485159,5762,0,0
201484831,11,0,0
201485085,2142,0,0
201484835,868,1,0.00115207373271889
201484964,4670,18,0.00385438972162741
201485009,2087,90,0.0431241015812171
201484833,65,46,0.707692307692308
201484868,947,33,0.0348468848996832
201485115,1962,276,0.140672782874618
201485107,2521,19,0.00753669178897263
201485050,772,141,0.182642487046632
201485282,4342,287,0.066098572086596
201484935,1324,47,0.0354984894259819
201485158,3950,0,0
201484959,2045,0,0
201484923,898,2,0.0022271714922049
201484901,913,49,0.0536692223439211
201485020,721,0,0
201485097,2042,7,0.00342801175318315
201484928,1540,0,0
201484940,172,0,0
201485301,6168,0,0
201484983,1870,0,0
201484979,1357,121,0.0891672807663965
201484947,300,0,0
201484927,974,0,0
201485038,2939,0,0
201485049,733,38,0.0518417462482947
201485053,1021,0,0
201485063,1718,0,0
201485478,4321,86,0.0199028002777135
201485086,1406,0,0
201484942,7,1,0.142857142857143
201485104,2373,14,0.00589970501474926
201484971,1639,81,0.0494203782794387
201485021,165,5,0.0303030303030303
201485044,1442,0,0
201485037,1652,0,0
201485060,561,0,0
201485458,3219,207,0.0643056849953402
201485062,3751,0,0
201485048,1985,2,0.00100755667506297
201485045,3166,0,0
201484988,478,0,0
201485167,2923,0,0
201485052,1351,11,0.00814211695040711
201485015,2650,37,0.0139622641509434
201485205,3693,0,0
201485214,1755,30,0.0170940170940171
201485237,2791,0,0
201485226,2150,52,0.0241860465116279
201485081,991,38,0.0383451059535822
201485036,1735,0,0
201485022,968,0,0
201485866,8043,17,0.0021136391893572
201485099,3366,0,0
201485574,1916,296,0.154488517745303
201485363,3131,36,0.011497923985947
201485103,270,0,0
201485055,1441,0,0
201485088,836,0,0
201485154,1723,2,0.00116076610562972
201485334,2702,0,0
201485124,458,0,0
201485196,918,64,0.0697167755991285
201485448,4494,639,0.14218958611482
201485098,1549,0,0
201485123,1790,0,0
201485238,2074,0,0
201485177,1924,168,0.0873180873180873
201485279,2437,0,0
201485556,5847,0,0
201485246,1832,14,0.00764192139737991
201485156,1314,13,0.00989345509893455
201485204,8936,0,0
201485160,699,0,0
201485155,1192,5,0.00419463087248322
201485184,4369,0,0
201485147,1015,0,0
201485607,6808,0,0
201485312,1027,0,0
201485564,7273,0,0
201485230,3193,133,0.0416536172878171
201485203,1706,25,0.0146541617819461
201485171,212,181,0.85377358490566
201485695,5092,4,0.000785545954438335
201485186,1131,0,0
201485367,1932,0,0
201485399,2720,0,0
201485185,1872,64,0.0341880341880342
201485227,1138,7,0.00615114235500879
201485371,1771,8,0.00451722190852626
201485387,1748,1,0.0005720823798627
201485233,160,0,0
201485978,8779,0,0
201485393,2752,0,0
201485213,78,78,1
201485242,1224,69,0.0563725490196078
201485369,1501,7,0.00466355762824783
201485340,304,3,0.00986842105263158
201485450,5611,137,0.0244163250757441
201485356,1545,12,0.00776699029126214
201485248,1254,108,0.0861244019138756
201485500,3707,17,0.00458591853250607
201485231,2903,131,0.0451257320013779
201485232,104,0,0
201485225,3169,125,0.0394446197538656
201485247,1177,196,0.166525063721325
201485495,1998,595,0.297797797797798
201485234,1019,3,0.00294406280667321
201485271,113,13,0.115044247787611
201485268,1178,6,0.00509337860780985
201485355,423,1,0.00236406619385343
201485413,891,11,0.0123456790123457
201485287,1147,54,0.047079337401918
201485370,994,39,0.0392354124748491
201485342,1299,1,0.000769822940723634
201485346,2745,0,0
201485521,2611,0,0
201485385,1982,0,0
201485302,1271,30,0.02360346184107
201485361,1407,1,0.000710732054015636
201485267,1000,21,0.021
201485503,3856,461,0.119553941908714
201485483,1784,1,0.000560538116591928
201485311,2406,0,0
201485281,2336,12,0.00513698630136986
201485305,40,8,0.2
201485333,202,0,0
201485659,1648,25,0.0151699029126214
201485299,2456,88,0.0358306188925081
201485520,2224,0,0
201485879,6712,0,0
201485341,1187,19,0.0160067396798652
201485427,1125,0,0
201485423,2374,0,0
201485728,3096,124,0.0400516795865633
201485394,1079,0,0
201485440,385,0,0
201485347,1550,1,0.000645161290322581
201485362,71,6,0.0845070422535211
201485800,4927,497,0.100872742033692
201485386,1076,8,0.00743494423791822
201485473,5055,0,0
201485526,3140,0,0
201485383,1566,0,0
201485391,1798,175,0.0973303670745272
201485801,3812,52,0.0136411332633788
201485372,18,6,0.333333333333333
201485679,2906,0,0
201485644,4201,0,0
201485477,822,38,0.0462287104622871
201485459,2683,83,0.0309355199403653
201485449,241,66,0.273858921161826
201485414,618,0,0
201485685,2805,1,0.00035650623885918
201485614,1779,0,0
201485405,1478,0,0
201485419,980,0,0
201485462,3061,0,0
201485443,1526,4,0.00262123197903014
201485704,2488,0,0
201485514,1991,3,0.00150678051230537
201485407,629,0,0
201485678,2129,0,0
201485468,187,0,0
201485406,826,0,0
201485656,3082,0,0
201485467,1086,0,0
201485444,2039,3,0.00147130946542423
201485482,454,1,0.00220264317180617
201485527,2885,0,0
201485441,1113,0,0
201485505,938,3,0.00319829424307036
201485445,474,0,0
201485511,1015,0,0
201485689,4384,0,0
201485587,1740,0,0
201485575,641,224,0.349453978159126
201485808,3959,126,0.0318262187421066
201485599,3252,303,0.0931734317343173
201485542,5092,0,0
201486017,4065,32,0.00787207872078721
201485579,2130,0,0
201485567,1116,33,0.0295698924731183
201485773,2515,0,0
201485504,119,0,0
201485637,1213,62,0.0511129431162407
201485593,1313,237,0.180502665651181
201485506,919,0,0
201485513,8,0,0
201485539,984,1,0.00101626016260163
201485688,768,1,0.00130208333333333
201485816,3492,667,0.191008018327606
201485597,1327,0,0
201485543,56,0,0
201485561,2401,0,0
201485609,1038,0,0
201485686,1693,2,0.00118133490844654
201485600,2357,269,0.114128128977514
201485620,1450,0,0
201485828,3899,0,0
201485598,1831,22,0.0120152921900601
201485559,815,0,0
201485636,264,0,0
201485560,911,3,0.00329308452250274
201485975,3475,187,0.0538129496402878
201485655,1296,0,0
201485782,1462,12,0.00820793433652531
201485683,2735,0,0
201485913,4203,0,0
201485796,4399,0,0
201485594,866,16,0.0184757505773672
201485625,258,49,0.189922480620155
201485670,2149,2,0.000930665425779432
201485665,223,75,0.336322869955157
201485580,819,33,0.0402930402930403
201485726,1116,1,0.000896057347670251
201485630,1425,0,0
201485624,1283,3,0.00233826968043648
201485729,743,33,0.044414535666218
201485649,1574,0,0
201485608,1437,0,0
201485759,3408,0,0
201485667,1762,0,0
201485794,2233,3,0.00134348410210479
201485876,2548,17,0.00667189952904239
201485903,1763,173,0.0981281905842314
201485662,959,0,0
201485718,2820,36,0.0127659574468085
201485714,1601,62,0.0387257963772642
201485690,3143,0,0
201485908,4568,0,0
201485666,1201,14,0.0116569525395504
201485633,5,3,0.6
201485936,3260,97,0.0297546012269939
201485643,1913,0,0
201485763,1371,0,0
201485843,2054,16,0.00778967867575463
201485962,5173,0,0
201485917,2532,0,0
201485799,2838,47,0.0165609584214235
201485997,2586,48,0.0185614849187935
