"HydroID","cnt","turf_1990_sum","turf_1990_pct"
201480087,0,NA,NA
201480086,0,NA,NA
201480176,0,NA,NA
201480107,0,NA,NA
201480106,0,NA,NA
201480179,0,NA,NA
201480296,0,NA,NA
201480175,0,NA,NA
201480462,0,NA,NA
201480240,0,NA,NA
201480295,0,NA,NA
201480461,0,NA,NA
201480603,0,NA,NA
201480452,0,NA,NA
201480636,0,NA,NA
201480451,0,NA,NA
201480644,0,NA,NA
201480643,0,NA,NA
201480635,0,NA,NA
201480884,0,NA,NA
201480602,0,NA,NA
201480883,0,NA,NA
201480704,0,NA,NA
201480820,0,NA,NA
201480703,0,NA,NA
201481013,0,NA,NA
201480839,0,NA,NA
201480949,0,NA,NA
201480821,0,NA,NA
201481139,0,NA,NA
201481130,0,NA,NA
201480921,0,NA,NA
201481018,0,NA,NA
201481059,0,NA,NA
201481088,0,NA,NA
201481017,0,NA,NA
201481022,0,NA,NA
201480952,0,NA,NA
201481021,0,NA,NA
201481135,2102,37,0.0176022835394862
201481176,0,NA,NA
201481100,0,NA,NA
201481169,0,NA,NA
201481072,0,NA,NA
201481087,0,NA,NA
201481145,0,NA,NA
201481111,0,NA,NA
201481146,0,NA,NA
201481129,0,NA,NA
201481263,0,NA,NA
201481144,0,NA,NA
201481142,2219,71,0.03199639477242
201481175,0,NA,NA
201481278,0,NA,NA
201481279,0,NA,NA
201481187,0,NA,NA
201481503,0,NA,NA
201481404,0,NA,NA
201481289,0,NA,NA
201481315,0,NA,NA
201481322,0,NA,NA
201481284,0,NA,NA
201481375,0,NA,NA
201481321,0,NA,NA
201481290,0,NA,NA
201481634,0,NA,NA
201481310,0,NA,NA
201481456,4159,355,0.0853570569848521
201481302,0,NA,NA
201481296,0,NA,NA
201481330,0,NA,NA
201481544,0,NA,NA
201481435,0,NA,NA
201481373,0,NA,NA
201481498,0,NA,NA
201481501,1450,178,0.122758620689655
201481408,0,NA,NA
201481382,0,NA,NA
201481407,0,NA,NA
201481502,0,NA,NA
201481469,0,NA,NA
201481636,0,NA,NA
201481500,1188,98,0.0824915824915825
201481478,1556,88,0.0565552699228792
201481514,1314,46,0.0350076103500761
201481651,0,NA,NA
201481511,0,NA,NA
201481532,0,NA,NA
201481711,0,NA,NA
201481455,1067,106,0.0993439550140581
201481627,0,NA,NA
201481574,1099,65,0.0591446769790719
201481635,0,NA,NA
201481479,923,28,0.0303358613217768
201481659,0,NA,NA
201481628,0,NA,NA
201481515,945,45,0.0476190476190476
201481733,1705,98,0.0574780058651026
201481600,0,NA,NA
201481545,0,NA,NA
201481538,42,0,0
201481535,485,0,0
201481575,937,93,0.0992529348986126
201481537,3,0,0
201481642,2909,60,0.0206256445513922
201481667,758,5,0.00659630606860158
201481825,0,NA,NA
201481748,1028,43,0.0418287937743191
201481664,0,NA,NA
201481599,0,NA,NA
201481699,0,NA,NA
201481688,0,NA,NA
201481663,0,NA,NA
201481665,0,NA,NA
201482016,0,NA,NA
201481824,0,NA,NA
201481671,0,NA,NA
201481644,0,NA,NA
201481641,0,NA,NA
201481652,0,NA,NA
201481746,0,NA,NA
201481739,0,NA,NA
201481681,0,NA,NA
201481689,0,NA,NA
201481668,953,62,0.0650577124868835
201481940,0,NA,NA
201481648,0,NA,NA
201481682,0,NA,NA
201481740,0,NA,NA
201481747,0,NA,NA
201481700,0,NA,NA
201481712,0,NA,NA
201481732,1254,108,0.0861244019138756
201481741,0,NA,NA
201481831,2592,52,0.0200617283950617
201481762,21,0,0
201481887,0,NA,NA
201481796,0,NA,NA
201481972,1494,57,0.0381526104417671
201481873,0,NA,NA
201481800,1042,11,0.0105566218809981
201482058,1970,51,0.0258883248730964
201481982,0,NA,NA
201481902,0,NA,NA
201481946,0,NA,NA
201482006,0,NA,NA
201482118,0,NA,NA
201481922,2161,31,0.014345210550671
201481912,1244,34,0.0273311897106109
201482256,0,NA,NA
201481985,1619,37,0.0228536133415689
201481938,0,NA,NA
201482072,0,NA,NA
201481955,0,NA,NA
201482031,1433,69,0.0481507327285415
201481949,92,0,0
201482014,0,NA,NA
201481954,1475,28,0.0189830508474576
201482138,0,NA,NA
201482005,0,NA,NA
201482013,0,NA,NA
201481977,44,0,0
201482137,0,NA,NA
201482171,0,NA,NA
201481986,39,0,0
201481990,0,NA,NA
201482012,0,NA,NA
201482037,1424,51,0.035814606741573
201482135,1199,6,0.00500417014178482
201482231,0,NA,NA
201482062,1587,57,0.0359168241965974
201482017,0,NA,NA
201482047,0,NA,NA
201482158,0,NA,NA
201482055,0,NA,NA
201482249,0,NA,NA
201482103,2956,137,0.0463464140730717
201482041,0,NA,NA
201482059,0,NA,NA
201482134,0,NA,NA
201482104,78,1,0.0128205128205128
201482145,0,NA,NA
201482117,0,NA,NA
201482286,0,NA,NA
201482175,1283,8,0.00623538581449727
201482159,983,20,0.0203458799593082
201482177,0,NA,NA
201482398,4465,535,0.119820828667413
201482170,0,NA,NA
201482257,0,NA,NA
201482203,0,NA,NA
201482197,0,NA,NA
201482198,0,NA,NA
201482428,0,NA,NA
201482434,0,NA,NA
201482285,0,NA,NA
201482239,0,NA,NA
201482382,0,NA,NA
201482392,0,NA,NA
201482264,0,NA,NA
201482444,0,NA,NA
201482255,0,NA,NA
201482314,0,NA,NA
201482329,0,NA,NA
201482365,0,NA,NA
201482265,0,NA,NA
201482476,0,NA,NA
201482294,0,NA,NA
201482538,0,NA,NA
201482386,0,NA,NA
201482317,2343,220,0.0938967136150235
201482333,0,NA,NA
201482369,0,NA,NA
201482505,0,NA,NA
201482364,0,NA,NA
201482361,1026,10,0.00974658869395711
201482362,910,5,0.00549450549450549
201482656,2724,36,0.013215859030837
201482780,2887,76,0.0263249047454105
201482387,0,NA,NA
201482692,0,NA,NA
201482670,0,NA,NA
201482435,0,NA,NA
201482556,1849,69,0.0373174689021092
201482430,0,NA,NA
201482391,0,NA,NA
201482409,0,NA,NA
201482467,2405,137,0.056964656964657
201482649,2590,98,0.0378378378378378
201482543,0,NA,NA
201482456,0,NA,NA
201482681,0,NA,NA
201482740,2328,30,0.0128865979381443
201482628,0,NA,NA
201482548,960,76,0.0791666666666667
201482491,0,NA,NA
201482671,0,NA,NA
201482564,0,NA,NA
201482663,0,NA,NA
201482557,965,2,0.00207253886010363
201482549,1734,34,0.0196078431372549
201482655,5093,122,0.0239544472805812
201482566,0,NA,NA
201482715,0,NA,NA
201482735,2622,62,0.0236460717009916
201482982,4266,190,0.0445382090951711
201482736,1661,35,0.0210716435881999
201482650,228,26,0.114035087719298
201482658,0,NA,NA
201482577,0,NA,NA
201482585,0,NA,NA
201482627,0,NA,NA
201482983,3275,145,0.0442748091603053
201482709,0,NA,NA
201482714,0,NA,NA
201482686,0,NA,NA
201482759,407,13,0.0319410319410319
201482800,0,NA,NA
201482755,0,NA,NA
201482931,0,NA,NA
201482683,0,NA,NA
201482738,0,NA,NA
201482687,0,NA,NA
201482747,1057,46,0.043519394512772
201482716,0,NA,NA
201482786,0,NA,NA
201482910,4102,133,0.0324232081911263
201482869,1274,33,0.0259026687598116
201482776,0,NA,NA
201482760,73,2,0.0273972602739726
201482781,1246,50,0.0401284109149278
201482801,0,NA,NA
201482868,1090,43,0.0394495412844037
201482765,845,57,0.0674556213017752
201482779,342,43,0.125730994152047
201482899,1613,95,0.0588964662120273
201482926,1912,22,0.0115062761506276
201482788,160,42,0.2625
201483020,0,NA,NA
201482819,0,NA,NA
201482919,1360,28,0.0205882352941176
201482838,0,NA,NA
201482829,0,NA,NA
201482877,0,NA,NA
201482903,1050,42,0.04
201482805,441,5,0.0113378684807256
201482937,1317,42,0.0318906605922551
201482820,0,NA,NA
201482828,0,NA,NA
201482895,0,NA,NA
201482915,0,NA,NA
201482941,0,NA,NA
201483015,1356,26,0.0191740412979351
201482911,1249,86,0.0688550840672538
201483044,0,NA,NA
201482927,1036,7,0.00675675675675676
201483098,0,NA,NA
201482920,97,0,0
201482904,988,25,0.0253036437246964
201483183,2864,96,0.0335195530726257
201482966,1783,42,0.0235558048233315
201482945,118,1,0.00847457627118644
201482939,936,41,0.0438034188034188
201482965,281,1,0.00355871886120996
201483025,0,NA,NA
201483018,0,NA,NA
201483053,575,0,0
201482961,1371,53,0.0386579139314369
201483070,631,3,0.00475435816164818
201483019,0,NA,NA
201483174,0,NA,NA
201483205,1510,23,0.0152317880794702
201483140,2354,155,0.0658453695836873
201483014,2336,62,0.026541095890411
201483234,3756,108,0.0287539936102236
201483054,1052,1,0.000950570342205323
201483033,0,NA,NA
201483295,2675,74,0.0276635514018692
201483062,140,12,0.0857142857142857
201483031,1405,176,0.125266903914591
201483039,0,NA,NA
201483115,0,NA,NA
201483128,0,NA,NA
201483254,2465,14,0.00567951318458418
201483150,0,NA,NA
201483050,0,NA,NA
201483091,0,NA,NA
201483154,0,NA,NA
201483116,1626,39,0.0239852398523985
201483204,1214,58,0.0477759472817133
201483433,3496,181,0.0517734553775744
201483119,0,NA,NA
201483141,1996,8,0.00400801603206413
201483198,0,NA,NA
201483319,2172,66,0.0303867403314917
201483120,0,NA,NA
201483127,0,NA,NA
201483143,0,NA,NA
201483160,0,NA,NA
201483387,4775,251,0.052565445026178
201483139,681,30,0.0440528634361234
201483156,37,0,0
201483252,0,NA,NA
201483285,0,NA,NA
201483296,2234,33,0.0147717099373321
201483339,1592,74,0.0464824120603015
201483215,2313,44,0.0190229139645482
201483159,0,NA,NA
201483272,0,NA,NA
201483335,0,NA,NA
201483233,2527,240,0.0949742777997626
201483250,0,NA,NA
201483185,0,NA,NA
201483242,381,5,0.0131233595800525
201483276,1313,20,0.0152322924600152
201483401,3405,12,0.00352422907488987
201483325,1285,24,0.0186770428015564
201483435,2952,58,0.0196476964769648
201483219,436,1,0.00229357798165138
201483220,2834,12,0.00423429781227946
201483218,824,71,0.0861650485436893
201483299,3322,55,0.0165562913907285
201483343,1232,33,0.0267857142857143
201483328,630,76,0.120634920634921
201483471,0,NA,NA
201483327,441,45,0.102040816326531
201483338,1251,38,0.0303756994404476
201483311,1546,52,0.0336351875808538
201483255,897,37,0.0412486064659978
201483398,0,NA,NA
201483336,0,NA,NA
201483402,381,0,0
201483570,0,NA,NA
201483284,0,NA,NA
201483575,0,NA,NA
201483324,2231,18,0.0080681308830121
201483477,1714,40,0.0233372228704784
201483329,1544,20,0.0129533678756477
201483846,0,NA,NA
201483400,1813,50,0.0275785990071704
201483326,1,0,0
201483394,144,2,0.0138888888888889
201483376,979,30,0.0306435137895812
201483643,2865,311,0.108551483420593
201483347,279,2,0.00716845878136201
201483423,0,NA,NA
201483789,3874,117,0.0302013422818792
201483434,1489,0,0
201483493,0,NA,NA
201483633,2134,184,0.0862230552952202
201483409,1218,93,0.0763546798029557
201483388,1060,30,0.0283018867924528
201483543,1755,25,0.0142450142450142
201483432,1145,16,0.0139737991266376
201483751,0,NA,NA
201483454,561,11,0.0196078431372549
201483403,879,5,0.00568828213879408
201483464,124,1,0.00806451612903226
201483422,0,NA,NA
201483421,1816,91,0.0501101321585903
201483476,851,2,0.00235017626321974
201483436,917,144,0.157033805888768
201483739,0,NA,NA
201483559,0,NA,NA
201483589,1408,18,0.0127840909090909
201483481,1184,17,0.0143581081081081
201483550,0,NA,NA
201483557,1695,46,0.0271386430678466
201483498,239,12,0.0502092050209205
201483585,355,7,0.0197183098591549
201483544,1005,44,0.0437810945273632
201483584,3353,147,0.0438413361169102
201483693,2567,7,0.00272691858200234
201483497,972,27,0.0277777777777778
201483595,856,27,0.0315420560747664
201483492,0,NA,NA
201483787,2723,37,0.0135879544619905
201483506,1031,21,0.020368574199806
201483572,468,7,0.014957264957265
201483752,0,NA,NA
201483540,1766,38,0.0215175537938845
201483641,1098,17,0.0154826958105647
201483617,2446,184,0.0752248569092396
201483574,0,NA,NA
201483573,1482,75,0.0506072874493927
201483640,470,9,0.0191489361702128
201483763,0,NA,NA
201483582,0,NA,NA
201483605,0,NA,NA
201483600,969,9,0.00928792569659443
201483563,2706,27,0.00997782705099778
201483933,2176,35,0.0160845588235294
201483738,0,NA,NA
201483581,0,NA,NA
201483637,0,NA,NA
201483638,0,NA,NA
201483692,2016,25,0.0124007936507937
201483835,943,7,0.00742311770943796
201483580,0,NA,NA
201483635,1294,79,0.0610510046367852
201483586,0,NA,NA
201483689,1096,3,0.00273722627737226
201483601,866,14,0.0161662817551963
201483622,983,44,0.0447609359104781
201483737,0,NA,NA
201483706,2260,27,0.0119469026548673
201483645,0,NA,NA
201483794,2638,18,0.00682335102350265
201483604,226,3,0.0132743362831858
201484085,8182,142,0.0173551698851137
201483793,1317,10,0.00759301442672741
201483767,3313,72,0.0217325686688802
201483764,0,NA,NA
201483716,0,NA,NA
201483857,2210,22,0.00995475113122172
201483723,0,NA,NA
201483634,1060,12,0.0113207547169811
201483670,1269,49,0.0386130811662727
201483642,44,1,0.0227272727272727
201483962,2659,33,0.0124106807070327
201483688,1362,61,0.0447870778267254
201483733,404,2,0.00495049504950495
201483946,0,NA,NA
201483660,1697,72,0.0424278137890395
201483840,2169,86,0.0396496081143384
201483665,65,0,0
201483771,1092,35,0.032051282051282
201483652,1029,79,0.0767735665694849
201483836,2525,333,0.131881188118812
201483735,1085,77,0.0709677419354839
201483669,510,3,0.00588235294117647
201484121,5098,111,0.0217732444095724
201483717,0,NA,NA
201484035,2625,95,0.0361904761904762
201483766,413,5,0.0121065375302663
201483746,0,NA,NA
201483734,509,18,0.0353634577603143
201483742,3154,139,0.0440710209258085
201483821,0,NA,NA
201483964,0,NA,NA
201483910,2226,50,0.0224618149146451
201483905,0,NA,NA
201483884,344,0,0
201483790,1741,102,0.0585870189546238
201483863,1310,36,0.0274809160305344
201483801,1149,30,0.0261096605744125
201483741,4,0,0
201483819,0,NA,NA
201483820,0,NA,NA
201483781,1552,47,0.0302835051546392
201483921,2153,41,0.0190431955411054
201483818,0,NA,NA
201483982,0,NA,NA
201483769,0,NA,NA
201483945,0,NA,NA
201483949,2502,43,0.0171862509992006
201483788,1158,63,0.0544041450777202
201483830,0,NA,NA
201483950,1974,89,0.0450861195542047
201483879,722,38,0.0526315789473684
201483935,0,NA,NA
201483963,1831,67,0.036592026215183
