"HydroID","cnt","openwater_2010_sum","openwater_2010_pct"
201483633,2134,46,0.0215557638238051
201483409,1218,65,0.0533661740558292
201483388,1060,0,0
201483543,1755,0,0
201483432,1145,3,0.00262008733624454
201483751,0,0,NA
201483454,561,8,0.0142602495543672
201483403,879,3,0.00341296928327645
201483464,124,0,0
201483422,0,0,NA
201483421,1816,33,0.0181718061674009
201483476,851,158,0.18566392479436
201483436,917,81,0.0883315158124318
201483739,0,0,NA
201483559,0,0,NA
201483589,1408,13,0.00923295454545455
201483481,1184,34,0.0287162162162162
201483550,0,0,NA
201483557,1695,91,0.0536873156342183
201483498,239,98,0.410041841004184
201483585,355,11,0.0309859154929577
201483544,1005,2,0.00199004975124378
201483584,3353,52,0.0155084998508798
201483693,2567,0,0
201483497,972,0,0
201483595,856,9,0.0105140186915888
201483492,0,0,NA
201483787,2723,365,0.134043334557473
201483506,1031,2,0.00193986420950533
201483572,468,0,0
201483752,0,0,NA
201483540,1766,8,0.00453001132502831
201483641,1098,212,0.193078324225865
201483617,2446,12,0.00490596892886345
201483574,0,0,NA
201483573,1482,9,0.00607287449392713
201483640,470,1,0.00212765957446809
201483763,0,0,NA
201483582,0,0,NA
201483605,0,0,NA
201483600,969,0,0
201483563,2706,26,0.00960827790096083
201483933,2176,577,0.265165441176471
201483738,0,0,NA
201483581,0,0,NA
201483637,0,0,NA
201483638,0,0,NA
201483692,2016,0,0
201483835,943,10,0.0106044538706257
201483580,0,0,NA
201483635,1294,231,0.178516228748068
201483586,0,0,NA
201483689,1096,0,0
201483601,866,3,0.00346420323325635
201483622,983,5,0.00508646998982706
201483737,0,0,NA
201483706,2260,34,0.0150442477876106
201483645,0,0,NA
201483794,2638,1001,0.37945413191812
201483604,226,0,0
201484085,8182,251,0.0306770960645319
201483793,1317,76,0.0577069096431283
201483767,3313,64,0.0193178388167824
201483764,0,0,NA
201483716,0,0,NA
201483857,2210,11,0.00497737556561086
201483723,0,0,NA
201483634,1060,1,0.000943396226415094
201483670,1269,98,0.0772261623325453
201483642,44,0,0
201483962,2659,102,0.0383602858217375
201483688,1362,28,0.0205580029368576
201483733,404,40,0.099009900990099
201483946,0,0,NA
201483660,1697,52,0.0306423099587507
201483840,2169,64,0.0295066851083449
201483665,65,65,1
201483771,1092,22,0.0201465201465201
201483652,1029,11,0.010689990281827
201483836,2525,17,0.00673267326732673
201483735,1085,0,0
201483669,510,90,0.176470588235294
201484121,5098,940,0.184386033738721
201483717,0,0,NA
201484035,2625,143,0.0544761904761905
201483766,413,0,0
201483746,0,0,NA
201483734,509,34,0.0667976424361493
201483742,3154,7,0.00221940393151554
201483821,0,0,NA
201483964,0,0,NA
201483910,2226,66,0.0296495956873315
201483905,0,0,NA
201483884,344,0,0
201483790,1741,332,0.190695002871913
201483863,1310,4,0.00305343511450382
201483801,1149,5,0.00435161009573542
201483741,4,3,0.75
201483819,0,0,NA
201483820,0,0,NA
201483781,1552,89,0.0573453608247423
201483921,2153,216,0.100325127728751
201483818,0,0,NA
201483982,0,0,NA
201483769,0,0,NA
201483945,0,0,NA
201483949,2502,72,0.0287769784172662
201483788,1158,12,0.0103626943005181
201483830,0,0,NA
201483950,1974,112,0.0567375886524823
201483879,722,170,0.235457063711911
201483935,0,0,NA
201483963,1831,80,0.0436919716002185
201483875,634,1,0.00157728706624606
201483951,885,280,0.31638418079096
201483977,0,0,NA
201484082,0,0,NA
201483911,769,0,0
201483848,854,48,0.0562060889929742
201483858,78,17,0.217948717948718
201484280,3547,17,0.00479278263321116
201484108,0,0,NA
201484060,1305,15,0.0114942528735632
201484073,0,0,NA
201483876,950,0,0
201483952,1383,83,0.0600144613159798
201484384,3040,73,0.0240131578947368
201483899,909,21,0.0231023102310231
201483922,1699,38,0.0223660977045321
201484276,3095,376,0.121486268174475
201484086,3045,10,0.00328407224958949
201483994,0,0,NA
201484041,0,0,NA
201484012,603,0,0
201484071,1171,238,0.203245089666951
201483934,2586,157,0.0607115235885538
201484115,1156,127,0.109861591695502
201483988,0,0,NA
201483987,0,0,NA
201483959,0,0,NA
201484338,3488,36,0.0103211009174312
201484136,682,0,0
201484265,2304,198,0.0859375
201484175,1340,441,0.32910447761194
201484229,2223,154,0.0692757534862798
201484286,2558,40,0.0156372165754496
201483967,1849,324,0.175229853975122
201484011,1385,11,0.00794223826714801
201484000,0,0,NA
201484029,3164,128,0.0404551201011378
201484122,0,0,NA
201484320,1577,0,0
201484305,3649,0,0
201484017,1111,235,0.211521152115212
201484264,1084,0,0
201484158,0,0,NA
201484156,2110,3,0.0014218009478673
201484188,909,1,0.0011001100110011
201484412,4657,0,0
201484045,1445,19,0.0131487889273356
201484051,85,1,0.0117647058823529
201484046,57,0,0
201484129,0,0,NA
201484145,1366,0,0
201484263,394,0,0
201484127,1217,220,0.180772391125719
201484190,1565,0,0
201484050,871,2,0.00229621125143513
201484187,2004,62,0.030938123752495
201484065,1449,0,0
201484201,1326,5,0.00377073906485671
201484192,1864,15,0.00804721030042918
201484076,2030,2,0.000985221674876847
201484287,1706,11,0.00644783118405627
201484180,475,11,0.0231578947368421
201484107,0,0,NA
201484130,0,0,NA
201484081,0,0,NA
201484555,0,0,NA
201484196,979,211,0.215526046986721
201484114,413,93,0.225181598062954
201484195,3046,425,0.139527248850952
201484123,0,0,NA
201484425,2064,0,0
201484148,3742,0,0
201484230,671,17,0.0253353204172876
201484218,0,0,NA
201484139,815,0,0
201484462,2490,101,0.0405622489959839
201484189,1129,9,0.00797165633303809
201484154,0,0,NA
201484140,19,0,0
201484179,1450,46,0.0317241379310345
201484278,457,0,0
201484392,1997,7,0.00350525788683025
201484378,2086,31,0.0148609779482263
201484379,1221,444,0.363636363636364
201484335,135,0,0
201484238,0,0,NA
201484219,1265,0,0
201484200,1280,19,0.01484375
201484194,1944,240,0.123456790123457
201484277,1541,422,0.27384815055159
201484186,121,100,0.826446280991736
201484228,776,7,0.00902061855670103
201484404,3482,28,0.0080413555427915
201484193,2,0,0
201484418,1543,158,0.102397926117952
201484327,1964,55,0.0280040733197556
201484266,208,0,0
201484419,1459,263,0.180260452364633
201484329,1290,0,0
201484521,0,0,NA
201484311,0,0,NA
201484300,1054,0,0
201484284,0,0,NA
201484247,106,0,0
201484403,918,93,0.101307189542484
201484246,474,9,0.0189873417721519
201484274,699,8,0.011444921316166
201484243,864,1,0.00115740740740741
201484371,1687,3,0.001778304682869
201484281,433,0,0
201484789,2502,95,0.0379696243005595
201484424,1754,0,0
201484377,9339,0,0
201484292,748,3,0.00401069518716578
201484882,5361,21,0.00391717963066592
201484518,2605,154,0.0591170825335893
201484563,2032,32,0.015748031496063
201484282,31,13,0.419354838709677
201484355,1035,91,0.0879227053140097
201484467,3762,0,0
201484306,1020,53,0.0519607843137255
201484417,547,0,0
201484460,0,0,NA
201484450,0,0,NA
201484337,286,0,0
201484393,1462,3,0.00205198358413133
201484451,1432,0,0
201484317,345,2,0.00579710144927536
201484515,0,0,NA
201484336,164,16,0.0975609756097561
201484328,1252,4,0.00319488817891374
201484411,3662,0,0
201484339,917,1,0.00109051254089422
201484406,345,0,0
201484341,0,0,NA
201484523,713,0,0
201484415,2893,2,0.000691323885240235
201484361,43,0,0
201484615,1862,0,0
201484477,2137,1,0.000467945718296678
201484575,3692,91,0.0246478873239437
201484394,1153,10,0.00867302688638335
201484416,1008,0,0
201484367,941,0,0
201484577,3321,0,0
201484405,1309,19,0.014514896867838
201484478,1993,40,0.0200702458605118
201484385,1244,439,0.352893890675241
201484561,1095,0,0
201484381,941,18,0.0191285866099894
201484382,4,0,0
201484440,146,146,1
201484484,1440,3,0.00208333333333333
201484383,65,0,0
201484391,26,1,0.0384615384615385
201484639,3713,9,0.00242391597091301
201484461,157,16,0.101910828025478
201484453,713,122,0.171107994389902
201484439,3423,1901,0.555360794624598
201484503,883,9,0.0101925254813137
201484626,1075,1,0.000930232558139535
201484599,1255,0,0
201484714,2304,0,0
201484533,2093,0,0
201484674,1268,13,0.0102523659305994
201484541,519,27,0.0520231213872832
201484452,142,61,0.429577464788732
201484529,419,0,0
201484530,1548,0,0
201484668,6266,0,0
201484522,180,0,0
201484527,2276,46,0.0202108963093146
201484466,1212,0,0
201484616,2151,55,0.0255695025569503
201484483,0,0,NA
201484585,0,0,NA
201484620,1410,15,0.0106382978723404
201484543,248,0,0
201484568,1740,88,0.0505747126436782
201484658,6,0,0
201484787,5472,0,0
201484598,570,128,0.224561403508772
201484492,1174,0,0
201484502,898,0,0
201484542,893,3,0.00335946248600224
201484511,225,0,0
201484600,300,0,0
201484791,3492,0,0
201484794,2143,0,0
201484556,6008,2415,0.401964047936085
201485054,335,0,0
201484526,1253,10,0.00798084596967279
201484823,4761,0,0
201484540,18,5,0.277777777777778
201484792,2464,0,0
201484548,246,2,0.00813008130081301
201484574,442,16,0.0361990950226244
201484710,1822,11,0.00603732162458836
201484734,4246,0,0
201484587,166,16,0.0963855421686747
201484584,1065,85,0.07981220657277
201485390,8101,0,0
201485178,4741,64,0.0134992617591225
201484617,425,20,0.0470588235294118
201484586,576,0,0
201484601,837,12,0.014336917562724
201484633,1907,34,0.0178290508652333
201484677,1906,0,0
201484830,1622,223,0.137484586929716
201484637,1926,49,0.0254413291796469
201484795,1085,0,0
201484606,87,1,0.0114942528735632
201484839,2289,0,0
201484836,1646,47,0.0285540704738761
201484816,1836,34,0.0185185185185185
201484719,1287,0,0
201484709,2351,201,0.0854955338153977
201484636,856,1,0.00116822429906542
201484696,2217,0,0
201484662,1338,0,0
201484692,410,1,0.0024390243902439
201484654,904,1,0.00110619469026549
201484643,860,0,0
201484663,2460,1,0.00040650406504065
201485014,2004,61,0.030439121756487
201484769,1205,7,0.00580912863070539
201484741,595,2,0.00336134453781513
201484786,2072,0,0
201484644,928,3,0.00323275862068966
201484701,157,1,0.00636942675159236
201484997,2411,31,0.0128577353795106
201484805,1616,0,0
201484755,1886,0,0
201484749,1943,1,0.000514668039114771
201484808,1115,0,0
201484736,1667,0,0
201484740,999,0,0
201484735,2287,0,0
201484998,2886,51,0.0176715176715177
201484853,0,0,NA
201484723,884,0,0
201485194,2333,184,0.0788684097728247
201484700,1302,5,0.00384024577572965
201484699,1020,1,0.000980392156862745
201484715,299,0,0
201484748,93,0,0
201484999,1736,2,0.00115207373271889
201484778,286,24,0.0839160839160839
201485019,1405,0,0
201484817,1110,124,0.111711711711712
201484739,860,4,0.00465116279069767
201484852,0,0,NA
201484785,3199,0,0
201484893,2461,157,0.0637952052011378
201484891,1432,0,0
201484827,160,0,0
201484747,879,0,0
201484845,186,0,0
201484922,936,62,0.0662393162393162
201484911,2784,137,0.0492097701149425
201485064,3200,2,0.000625
201484826,2048,0,0
201484773,997,0,0
201484968,2569,0,0
201484834,750,3,0.004
201484844,414,23,0.0555555555555556
201484952,657,0,0
201484934,1311,1,0.0007627765064836
201484936,1843,16,0.00868149755832881
201484941,1618,0,0
201484946,1631,17,0.0104230533415083
201484984,1783,0,0
201484919,3231,0,0
201485159,5762,0,0
201484831,11,0,0
201485085,2142,0,0
201484835,868,1,0.00115207373271889
201484964,4670,76,0.0162740899357602
201485009,2087,89,0.0426449448969813
201484833,65,46,0.707692307692308
201484868,947,32,0.0337909186906019
201485115,1962,276,0.140672782874618
201485107,2521,19,0.00753669178897263
201485050,772,141,0.182642487046632
201485282,4342,286,0.0658682634730539
201484935,1324,47,0.0354984894259819
201485158,3950,0,0
201484959,2045,0,0
201484923,898,1,0.00111358574610245
201484901,913,49,0.0536692223439211
201485020,721,0,0
201485097,2042,7,0.00342801175318315
201484928,1540,0,0
201484940,172,0,0
201485301,6168,0,0
201484983,1870,0,0
201484979,1357,121,0.0891672807663965
201484947,300,0,0
201484927,974,0,0
201485038,2939,0,0
201485049,733,38,0.0518417462482947
201485053,1021,0,0
201485063,1718,0,0
201485478,4321,85,0.0196713723675075
201485086,1406,0,0
201484942,7,1,0.142857142857143
201485104,2373,14,0.00589970501474926
201484971,1639,80,0.048810250152532
201485021,165,2,0.0121212121212121
201485044,1442,0,0
201485037,1652,0,0
201485060,561,0,0
201485458,3219,207,0.0643056849953402
201485062,3751,0,0
201485048,1985,2,0.00100755667506297
201485045,3166,0,0
201484988,478,0,0
201485167,2923,0,0
201485052,1351,11,0.00814211695040711
201485015,2650,38,0.0143396226415094
201485205,3693,0,0
201485214,1755,29,0.0165242165242165
201485237,2791,0,0
201485226,2150,51,0.0237209302325581
201485081,991,37,0.0373360242179617
201485036,1735,0,0
201485022,968,0,0
201485866,8043,16,0.00198930747233619
201485099,3366,0,0
201485574,1916,296,0.154488517745303
201485363,3131,38,0.0121366975407218
201485103,270,0,0
201485055,1441,0,0
201485088,836,0,0
201485154,1723,2,0.00116076610562972
201485334,2702,0,0
201485124,458,0,0
201485196,918,63,0.0686274509803922
201485448,4494,638,0.141967067200712
201485098,1549,0,0
201485123,1790,0,0
201485238,2074,0,0
201485177,1924,170,0.0883575883575884
201485279,2437,0,0
201485556,5847,0,0
201485246,1832,14,0.00764192139737991
201485156,1314,13,0.00989345509893455
201485204,8936,0,0
201485160,699,0,0
201485155,1192,2,0.00167785234899329
201485184,4369,0,0
201485147,1015,0,0
201485607,6808,0,0
201485312,1027,0,0
201485564,7273,0,0
201485230,3193,131,0.0410272471030379
201485203,1706,25,0.0146541617819461
201485171,212,181,0.85377358490566
201485695,5092,2,0.000392772977219167
201485186,1131,0,0
201485367,1932,0,0
201485399,2720,0,0
201485185,1872,120,0.0641025641025641
201485227,1138,6,0.00527240773286467
201485371,1771,8,0.00451722190852626
201485387,1748,1,0.0005720823798627
201485233,160,0,0
201485978,8779,0,0
201485393,2752,0,0
201485213,78,78,1
201485242,1224,69,0.0563725490196078
201485369,1501,6,0.00399733510992672
201485340,304,2,0.00657894736842105
201485450,5611,141,0.0251292104794154
201485356,1545,12,0.00776699029126214
201485248,1254,108,0.0861244019138756
201485500,3707,16,0.00431615861882924
201485231,2903,131,0.0451257320013779
201485232,104,0,0
201485225,3169,124,0.0391290627958346
201485247,1177,195,0.165675446049278
201485495,1998,595,0.297797797797798
201485234,1019,3,0.00294406280667321
201485271,113,13,0.115044247787611
201485268,1178,6,0.00509337860780985
201485355,423,1,0.00236406619385343
201485413,891,11,0.0123456790123457
201485287,1147,54,0.047079337401918
201485370,994,38,0.0382293762575453
201485342,1299,1,0.000769822940723634
201485346,2745,0,0
201485521,2611,0,0
201485385,1982,0,0
201485302,1271,30,0.02360346184107
201485361,1407,1,0.000710732054015636
201485267,1000,21,0.021
201485503,3856,460,0.119294605809129
201485483,1784,1,0.000560538116591928
201485311,2406,0,0
201485281,2336,12,0.00513698630136986
201485305,40,8,0.2
201485333,202,0,0
201485659,1648,26,0.0157766990291262
201485299,2456,86,0.0350162866449511
201485520,2224,0,0
201485879,6712,0,0
201485341,1187,19,0.0160067396798652
201485427,1125,0,0
201485423,2374,0,0
201485728,3096,125,0.040374677002584
201485394,1079,0,0
201485440,385,0,0
201485347,1550,1,0.000645161290322581
201485362,71,6,0.0845070422535211
201485800,4927,497,0.100872742033692
201485386,1076,8,0.00743494423791822
201485473,5055,0,0
201485526,3140,0,0
201485383,1566,0,0
201485391,1798,175,0.0973303670745272
201485801,3812,51,0.0133788037775446
201485372,18,6,0.333333333333333
201485679,2906,0,0
201485644,4201,0,0
201485477,822,33,0.0401459854014599
201485459,2683,82,0.03056280283265
201485449,241,66,0.273858921161826
201485414,618,0,0
201485685,2805,1,0.00035650623885918
201485614,1779,0,0
201485405,1478,0,0
201485419,980,0,0
201485462,3061,0,0
201485443,1526,4,0.00262123197903014
201485704,2488,0,0
201485514,1991,3,0.00150678051230537
201485407,629,0,0
201485678,2129,0,0
201485468,187,0,0
201485406,826,0,0
201485656,3082,0,0
201485467,1086,0,0
201485444,2039,3,0.00147130946542423
201485482,454,1,0.00220264317180617
201485527,2885,0,0
201485441,1113,0,0
201485505,938,3,0.00319829424307036
201485445,474,0,0
201485511,1015,0,0
201485689,4384,0,0
201485587,1740,0,0
201485575,641,224,0.349453978159126
201485808,3959,124,0.0313210406668351
201485599,3252,303,0.0931734317343173
201485542,5092,0,0
201486017,4065,43,0.0105781057810578
201485579,2130,0,0
201485567,1116,33,0.0295698924731183
201485773,2515,0,0
201485504,119,0,0
201485637,1213,62,0.0511129431162407
201485593,1313,236,0.17974105102818
201485506,919,0,0
201485513,8,0,0
201485539,984,1,0.00101626016260163
201485688,768,1,0.00130208333333333
201485816,3492,665,0.190435280641466
201485597,1327,0,0
201485543,56,0,0
201485561,2401,0,0
201485609,1038,0,0
201485686,1693,2,0.00118133490844654
201485600,2357,268,0.113703860840051
201485620,1450,0,0
201485828,3899,0,0
201485598,1831,20,0.0109229929000546
201485559,815,0,0
201485636,264,0,0
201485560,911,3,0.00329308452250274
201485975,3475,188,0.0541007194244604
201485655,1296,0,0
201485782,1462,12,0.00820793433652531
201485683,2735,0,0
201485913,4203,0,0
201485796,4399,0,0
201485594,866,16,0.0184757505773672
201485625,258,49,0.189922480620155
201485670,2149,2,0.000930665425779432
201485665,223,75,0.336322869955157
201485580,819,32,0.0390720390720391
201485726,1116,1,0.000896057347670251
201485630,1425,0,0
201485624,1283,3,0.00233826968043648
201485729,743,33,0.044414535666218
201485649,1574,0,0
201485608,1437,0,0
201485759,3408,0,0
201485667,1762,0,0
201485794,2233,3,0.00134348410210479
201485876,2548,17,0.00667189952904239
201485903,1763,172,0.0975609756097561
201485662,959,0,0
201485718,2820,72,0.025531914893617
201485714,1601,62,0.0387257963772642
201485690,3143,0,0
201485908,4568,0,0
201485666,1201,14,0.0116569525395504
201485633,5,3,0.6
201485936,3260,96,0.0294478527607362
201485643,1913,0,0
201485763,1371,0,0
201485843,2054,16,0.00778967867575463
201485962,5173,0,0
